t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3489338842764866,0.49849073830478363,0.3489338842764866,0.49849073830478363,0.23280729257740893,0.5,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25
1,0.356485358503576,0.49836274707903644,0.356485358503576,0.49836274707903644,0.23280729257740893,0.5,0.6457142857142857,0.33567489272139484,0.33193265403652206,0.0,0.6457142857142857,0.33567489272139484,0.33193265403652206,0.0,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.0,0.03142857142857143,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0008571428571428571,0.0,0.005714285714285714,0.0,0.0,0.0,0.4,0.25
2,0.3651264747683857,0.4982291699041914,0.3651264747683857,0.4982291699041914,0.23280729257740893,0.5,0.8371428571428572,0.3369320355785377,0.3328755111793792,0.0,0.8371428571428572,0.3369320355785377,0.3328755111793792,0.0,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.037142857142857144,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,28,0.006424285714285714,0.0,0.042742857142857145,0.0,0.0,0.8461538461538461,0.4,0.25
3,0.37222221578587356,0.4978511057334616,0.37222221578587356,0.4978511057334616,0.23280729257740893,0.5,0.9171428571428571,0.33807489272139485,0.3337326540365221,0.005714285714285714,0.9171428571428571,0.33807489272139485,0.3337326540365221,0.005714285714285714,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.0,0.037142857142857144,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,24,0.011106449999999999,0.0,0.07331657142857144,0.0,0.0,0.9090909090909091,0.4,0.25
4,0.38296663348709264,0.4979971330721323,0.38296663348709264,0.4979971330721323,0.23280729257740893,0.5000311859731001,0.8885714285714286,0.3392748927213948,0.33463265403652204,0.005714285714285714,0.8885714285714286,0.3392748927213948,0.33463265403652204,0.005714285714285714,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.0,0.054285714285714284,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,22,0.015765203464285713,0.0,0.10327881142857141,0.0,0.0,1.0,0.4,0.25
5,0.3915673442535883,0.4988409528452772,0.3915673442535883,0.4988409528452772,0.23280729257740893,0.4992847006409757,0.9228571428571428,0.33973203557853765,0.3349755111793792,0.005714285714285714,0.9228571428571428,0.33973203557853765,0.3349755111793792,0.005714285714285714,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.04857142857142857,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,20,0.01740066316125,0.0,0.11264180662857143,0.0,0.0,1.0,0.4,0.25
6,0.40146696824198896,0.49913174621953177,0.40146696824198896,0.49913174621953177,0.23280729257740893,0.49861266625924605,0.8971428571428571,0.34047489272139475,0.33553265403652205,0.005714285714285714,0.8971428571428571,0.34047489272139475,0.33553265403652205,0.005714285714285714,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.05714285714285714,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,17,0.02074223127401518,0.0,0.13324611335314285,0.0,0.0,1.0,0.4,0.25
7,0.4118572496659244,0.49870864410878196,0.4118572496659244,0.49870864410878196,0.23280729257740893,0.4975217000718945,0.8971428571428571,0.3416441367455939,0.33643265403652206,0.008571428571428572,0.8971428571428571,0.3416441367455939,0.33643265403652206,0.008571428571428572,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.06857142857142857,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,14,0.025781377260502246,0.0,0.16486690537179427,0.0,0.0,1.0,0.4,0.25
8,0.42107993029223995,0.4993579267012317,0.42107993029223995,0.4993579267012317,0.23280729257740893,0.49440869885843997,0.9228571428571428,0.342386993888451,0.3372469397508078,0.008571428571428572,0.9228571428571428,0.342386993888451,0.3372469397508078,0.008571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.10857142857142857,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,14,0.02993818465991402,0.0,0.19014099583578692,0.0,0.0,0.9,0.4,0.25
9,0.43053440811468574,0.4993016573895274,0.43053440811468574,0.4993016573895274,0.23280729257740893,0.4918827545236527,0.8971428571428571,0.34362206596912487,0.33853265403652205,0.008571428571428572,0.8971428571428571,0.34362206596912487,0.33853265403652205,0.008571428571428572,0.045714285714285714,0.04857142857142857,0.04857142857142857,0.0,0.1457142857142857,0.0,0.0,0.18908971139019895,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03685236330402918,0.0,0.2349096044904998,0.0,0.0,0.9411764705882353,0.4,0.25
