t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3482423968208851,0.4929612412124489,0.3482423968208851,0.4929612412124489,0.26558979316785597,0.5,0.0,0.3408763525577528,0.32285789664924824,0.002857142857142857,0.0,0.3408763525577528,0.32285789664924824,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25
1,0.35814144409622556,0.4930614418621425,0.35814144409622556,0.4930614418621425,0.26558979316785597,0.5054126756307309,0.6,0.3419620668434671,0.32367218236353396,0.002857142857142857,0.6,0.3419620668434671,0.32367218236353396,0.002857142857142857,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.022857142857142857,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,28,0.005142857142857143,0.0,0.03428571428571429,0.0,0.0,0.9166666666666666,0.1,0.25
2,0.36829683203360297,0.4934909527568641,0.36829683203360297,0.4934909527568641,0.26558979316785597,0.5095046982691641,0.8571428571428571,0.3425906382720385,0.3241436109349626,0.002857142857142857,0.8571428571428571,0.3425906382720385,0.3241436109349626,0.002857142857142857,0.04,0.04,0.04,0.0,0.05714285714285714,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,24,0.011117142857142857,0.0,0.0736,0.0,0.0,0.7142857142857143,0.1,0.25
3,0.3788233756437732,0.49344025614379966,0.3788233756437732,0.49344025614379966,0.26558979316785597,0.5143446980416618,0.9114285714285715,0.3435049239863242,0.3248293252206768,0.002857142857142857,0.9114285714285715,0.3435049239863242,0.3248293252206768,0.002857142857142857,0.03428571428571429,0.037142857142857144,0.037142857142857144,0.0,0.06285714285714286,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,21,0.016632985714285717,0.0,0.10927085714285714,0.0,0.0,0.9230769230769231,0.1,0.25
4,0.38785625420054104,0.4940640094467853,0.38785625420054104,0.4940640094467853,0.26558979316785597,0.5174352903597408,0.8971428571428571,0.3444763525577528,0.3255578966492483,0.002857142857142857,0.8971428571428571,0.3444763525577528,0.3255578966492483,0.002857142857142857,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.07142857142857142,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,18,0.022121249357142856,0.0,0.14422829714285715,0.0,0.0,0.9230769230769231,0.1,0.25
5,0.3971329089174562,0.4949392998468581,0.3971329089174562,0.4949392998468581,0.26558979316785597,0.5203658848412008,0.9142857142857143,0.3448192097006099,0.3258150395063912,0.005714285714285714,0.9142857142857143,0.3448192097006099,0.3258150395063912,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.09428571428571429,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,16,0.026296357396071425,0.0,0.16991515977142854,0.0,0.0,0.7,0.1,0.25
6,0.4063203099821172,0.49579427136076454,0.4063203099821172,0.49579427136076454,0.26558979316785597,0.5139000852936662,0.9057142857142857,0.347021455602313,0.32744361093496255,0.011428571428571429,0.9057142857142857,0.347021455602313,0.32744361093496255,0.011428571428571429,0.06857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.09714285714285714,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,15,0.036879161323376784,0.0,0.23794542800457139,0.0,0.0,0.92,0.1,0.25
7,0.41329449055355,0.49662427296785716,0.41329449055355,0.49662427296785716,0.26558979316785597,0.5106379235247721,0.92,0.34879288417374166,0.328772182363534,0.02,0.92,0.34879288417374166,0.328772182363534,0.02,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.0,0.1742857142857143,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,13,0.04398047980247418,0.0,0.2817579480159085,0.0,0.0,1.0,0.1,0.25
8,0.4232597340387315,0.4967803493636035,0.4232597340387315,0.4967803493636035,0.26558979316785597,0.5080775634500315,0.8971428571428571,0.34995627028638887,0.329672182363534,0.02,0.8971428571428571,0.34995627028638887,0.329672182363534,0.02,0.04,0.045714285714285714,0.045714285714285714,0.0,0.20857142857142857,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,11,0.05041480016834074,0.0,0.3218370747698761,0.0,0.0,0.875,0.1,0.25
9,0.43439395457960267,0.4972125278036682,0.43439395457960267,0.4972125278036682,0.26558979316785597,0.5058261252131029,0.8714285714285714,0.35087055600067457,0.3303578966492483,0.022857142857142857,0.8714285714285714,0.35087055600067457,0.3303578966492483,0.022857142857142857,0.03142857142857143,0.03428571428571429,0.03428571428571429,0.0,0.24285714285714285,0.0,0.0,0.1887373111039968,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,11,0.05427610830604419,0.0,0.34968604756019284,0.0,0.0,0.9166666666666666,0.1,0.25
