t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.3493757848945309,0.5087598140321835,0.3493757848945309,0.5087598140321835,0.2447724377426403,0.5,0.0,0.3251945284071681,0.34250134686452166,0.01,0.0,0.3251945284071681,0.34250134686452166,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.22,0.25,0.49404777162167374,0.5009259143076729,0.48716962893567467,0.0,0.0,0,0.0457516339869281,0.5133333333333333
1,0.35707743794692653,0.5089274989877375,0.35707743794692653,0.5089274989877375,0.2447724377426403,0.499741596734328,0.52,0.32599452840716814,0.3431013468645217,0.01,0.52,0.32599452840716814,0.3431013468645217,0.01,0.023333333333333334,0.023333333333333334,0.0,0.01,0.0,0.0,0.18845314959146373,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.003499999999999999,0.0,0.023333333333333334,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.4977679204217378,0.5041858706734114,0.4913499701700643,0.0,1.0,0,0.0457516339869281,0.5133333333333333
2,0.3675006381110862,0.5095335415626081,0.3675006381110862,0.5095335415626081,0.2447724377426403,0.4998654617512245,0.87,0.32652786174050147,0.3435013468645217,0.01,0.87,0.32652786174050147,0.3435013468645217,0.01,0.02,0.02,0.0,0.03,0.0,0.0,0.18891340808299442,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,22,0.0064824999999999995,0.0,0.042866666666666664,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.22,0.25,0.5014757893527048,0.5074212673009553,0.4955303114044541,0.0,2.0,0,0.0457516339869281,0.5133333333333333
3,0.37856634232132386,0.50900167052829,0.37856634232132386,0.50900167052829,0.2447724377426403,0.5000810201267886,0.9366666666666666,0.3273278617405015,0.34410134686452165,0.013333333333333334,0.9366666666666666,0.3273278617405015,0.34410134686452165,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.013333333333333334,0.0,0.0,0.18937304340012542,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,21,0.0104500875,0.0,0.068676,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.505171452093789,0.5106322515487343,0.49971065263884384,0.0,3.0,0,0.0457516339869281,0.5133333333333333
4,0.38984695612401427,0.5090409016345262,0.38984695612401427,0.5090409016345262,0.2447724377426403,0.501348648594764,0.9233333333333333,0.32772786174050145,0.3444013468645217,0.013333333333333334,0.9233333333333333,0.32772786174050145,0.3444013468645217,0.013333333333333334,0.01,0.01,0.0,0.016666666666666666,0.0,0.0,0.1898317820634415,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,20,0.011897837062500001,0.0,0.07730248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.22,0.25,0.5088532847434093,0.5138189698910264,0.5038875995957923,0.0,4.0,0,0.0457516339869281,0.5133333333333333
5,0.40035772128079483,0.5092017030838952,0.40035772128079483,0.5092017030838952,0.2447724377426403,0.502324355036889,0.91,0.3279945284071681,0.3446013468645217,0.013333333333333334,0.91,0.3279945284071681,0.3446013468645217,0.013333333333333334,0.006666666666666667,0.006666666666666667,0.0,0.01,0.0,0.0,0.19028884735039422,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,19,0.0128383478771875,0.0,0.08242309706666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.006666666666666667,0.22,0.25,0.5125165371110557,0.5169815679232648,0.5080515062988465,0.0,5.0,0,0.0457516339869281,0.5133333333333333
6,0.4103270543074714,0.5093207367281839,0.4103270543074714,0.5093207367281839,0.2447724377426403,0.5035045661409864,0.9433333333333334,0.3283945284071681,0.3449013468645217,0.013333333333333334,0.9433333333333334,0.3283945284071681,0.3449013468645217,0.013333333333333334,0.01,0.01,0.0,0.023333333333333334,0.0,0.0,0.19074528543363725,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,19,0.014274156137801563,0.0,0.09077463512533332,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.22,0.25,0.5161678016846054,0.5201201903673097,0.512215413001901,0.0,6.0,0,0.0457516339869281,0.5133333333333333
7,0.4175113222587342,0.5094766805331075,0.4175113222587342,0.5094766805331075,0.2447724377426403,0.5042665852296174,0.8833333333333333,0.32999858492631573,0.3463013468645217,0.013333333333333334,0.8833333333333333,0.32999858492631573,0.3463013468645217,0.013333333333333334,0.04666666666666667,0.05,0.0,0.016666666666666666,0.0,0.0,0.19120109567457477,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,19,0.021702785357112554,0.0,0.13895914242282667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04666666666666667,0.22,0.25,0.5198071503908229,0.5232349810766905,0.5163793197049553,0.0,7.0,0,0.0457516339869281,0.5133333333333333
8,0.4272209310783463,0.5090801777272035,0.4272209310783463,0.5090801777272035,0.2447724377426403,0.5049690788753487,0.8966666666666666,0.33046525159298235,0.3468513468645217,0.013333333333333334,0.8966666666666666,0.33046525159298235,0.3468513468645217,0.013333333333333334,0.02,0.02,0.0,0.02,0.0,0.0,0.1916551649180729,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,15,0.02459427143032699,0.0,0.15617995957437011,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.22,0.25,0.5234275267761891,0.5263260830418149,0.5205289705105635,0.0,8.0,0,0.0457516339869281,0.5133333333333333
9,0.435654764771377,0.5093188293250835,0.435654764771377,0.5093188293250835,0.2447724377426403,0.5055319760194186,0.9033333333333333,0.33126525159298237,0.34765134686452165,0.013333333333333334,0.9033333333333333,0.33126525159298237,0.34765134686452165,0.013333333333333334,0.02666666666666667,0.03,0.0,0.04,0.0,0.0,0.19210815468937772,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,15,0.02897130007317535,0.0,0.1830563603828827,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5270332635133725,0.5293936383951487,0.5246728886315963,0.0,9.0,0,0.0457516339869281,0.5133333333333333
