t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3579605308037155,0.5077727076179395,0.3579605308037155,0.5077727076179395,0.26107685272754566,0.5,0.0,0.33369796589576517,0.3279135358137105,0.005714285714285714,0.0,0.33369796589576517,0.3279135358137105,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.25
1,0.3663722005023792,0.5082385825338471,0.3663722005023792,0.5082385825338471,0.26107685272754566,0.5073806164839121,0.5742857142857143,0.33432653732433654,0.32838496438513914,0.005714285714285714,0.5742857142857143,0.33432653732433654,0.32838496438513914,0.005714285714285714,0.02,0.02,0.02,0.0,0.037142857142857144,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0029999999999999996,0.0,0.02,0.0,0.0,0.7142857142857143,0.45,0.25
2,0.3767630284437517,0.5082323766805291,0.3767630284437517,0.5082323766805291,0.26107685272754566,0.5141656085635229,0.8428571428571429,0.3360979658957651,0.3297135358137105,0.005714285714285714,0.8428571428571429,0.3360979658957651,0.3297135358137105,0.005714285714285714,0.04285714285714286,0.05142857142857143,0.05142857142857143,0.0,0.02,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,26,0.010699285714285715,0.0,0.07102857142857143,0.0,0.0,1.0,0.45,0.25
3,0.3851968432600919,0.5082104884497578,0.3851968432600919,0.5082104884497578,0.26107685272754566,0.5202594090227269,0.9314285714285714,0.3372408230386223,0.3305706786708534,0.005714285714285714,0.9314285714285714,0.3372408230386223,0.3305706786708534,0.005714285714285714,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.06,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,19,0.015360075000000003,0.0,0.10103657142857143,0.0,0.0,0.9090909090909091,0.45,0.25
4,0.3940548090880148,0.5087288047067622,0.3940548090880148,0.5087288047067622,0.26107685272754566,0.5267365393461242,0.9085714285714286,0.3386021632498236,0.3316501484359798,0.005714285714285714,0.9085714285714286,0.3386021632498236,0.3316501484359798,0.005714285714285714,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.0,0.04,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,17,0.022140417482142856,0.0,0.14473012571428573,0.0,0.0,0.75,0.45,0.25
5,0.4036510738017798,0.5081597494661502,0.4036510738017798,0.5081597494661502,0.26107685272754566,0.5323441954299221,0.8971428571428571,0.34014502039268074,0.33267871986455116,0.005714285714285714,0.8971428571428571,0.34014502039268074,0.33267871986455116,0.005714285714285714,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.06571428571428571,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,16,0.02845828682330357,0.0,0.18469266605714282,0.0,0.0,0.9333333333333333,0.45,0.25
6,0.4123924661099143,0.5086877069846212,0.4123924661099143,0.5086877069846212,0.26107685272754566,0.5374387250247376,0.92,0.34083073467839503,0.3331930055788369,0.005714285714285714,0.92,0.34083073467839503,0.3331930055788369,0.005714285714285714,0.02,0.02,0.02,0.0,0.08571428571428572,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,15,0.03131599538918705,0.0,0.20099881273599995,0.0,0.0,0.7142857142857143,0.45,0.25
7,0.4226220894612018,0.5083684040891426,0.4226220894612018,0.5083684040891426,0.26107685272754566,0.5424275254536804,0.9342857142857143,0.34237218820629733,0.33435014843597977,0.008571428571428572,0.9342857142857143,0.34237218820629733,0.33435014843597977,0.008571428571428572,0.05142857142857143,0.05142857142857143,0.05142857142857143,0.0,0.11714285714285715,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,14,0.038873701126526834,0.0,0.24840740790985144,0.0,0.0,0.8888888888888888,0.45,0.25
8,0.4309163547458056,0.5091184902698145,0.4309163547458056,0.5091184902698145,0.26107685272754566,0.5471316934513091,0.9057142857142857,0.3448293310634402,0.3362455608239955,0.014285714285714285,0.9057142857142857,0.3448293310634402,0.3362455608239955,0.014285714285714285,0.07714285714285714,0.08857142857142856,0.08857142857142856,0.0,0.12285714285714286,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,11,0.05116436754986188,0.0,0.33201068832308295,0.0,0.0,0.9032258064516129,0.45,0.25
9,0.43951458075765826,0.5104652185790529,0.43951458075765826,0.5104652185790529,0.26107685272754566,0.5489938796851521,0.8828571428571429,0.3468716232431504,0.33787413225256696,0.022857142857142857,0.8828571428571429,0.3468716232431504,0.33787413225256696,0.022857142857142857,0.07714285714285714,0.08,0.08,0.0,0.19428571428571428,0.0,0.0,0.28378385481796425,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,9,0.060394259997826855,0.14410395653631553,0.4053704745566213,0.8507630225817854,0.0,0.9285714285714286,0.45,0.25
