t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.34916525820878214,0.5013752431589165,0.34916525820878214,0.5013752431589165,0.27097251576200354,0.5,0.0,0.3180978674162096,0.33785592790595603,0.0033333333333333335,0.0,0.3180978674162096,0.33785592790595603,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.08,0.0,0.22,0.25,0.4999319131868437,0.48909098343880086,0.5107728429348867,0.0,0.0,0,0.05128205128205128,0.5066666666666667
1,0.3579726089421422,0.5019682899983521,0.3579726089421422,0.5019682899983521,0.2719133528819354,0.5044752393057045,0.6766666666666666,0.31918155592094716,0.3396172653926635,0.0033333333333333335,0.6766666666666666,0.31918155592094716,0.3396172653926635,0.0033333333333333335,0.02666666666666667,0.02666666666666667,0.0,0.006666666666666667,0.0,0.0,0.19046694813811707,0.08471666666666663,11.726666666666667,0.0,0.0,0.15,0.08,24,0.004,0.0,0.02666666666666667,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5035944466242368,0.49432753126476114,0.5128613619837126,0.0,0.9966666666666667,1,0.05128205128205128,0.5066666666666667
2,0.3677534732879537,0.502171400372847,0.3677534732879537,0.502171400372847,0.2719133528819354,0.5093685767527997,0.8766666666666667,0.31991488925428047,0.3401672653926635,0.0033333333333333335,0.8766666666666667,0.31991488925428047,0.3401672653926635,0.0033333333333333335,0.02,0.02,0.0,0.006666666666666667,0.0,0.0,0.19016111653861445,0.08499999999999998,11.726666666666667,0.0,0.0,0.15,0.08,20,0.006979999999999999,0.0,0.04613333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.6,0.0,0.0,0.08,0.02,0.22,0.25,0.5057276333426595,0.4975312902534719,0.513923976431847,0.0,1.9966666666666666,0,0.05128205128205128,0.5066666666666667
3,0.3781097878950757,0.5017704515915672,0.3781097878950757,0.5017704515915672,0.2719133528819354,0.514321234032673,0.91,0.3211148892542805,0.34106726539266347,0.0033333333333333335,0.91,0.3211148892542805,0.34106726539266347,0.0033333333333333335,0.03,0.03333333333333333,0.0,0.006666666666666667,0.0,0.0,0.1904167101300078,0.08499999999999998,11.726666666666667,0.0,0.0,0.15,0.08,20,0.0119451,0.0,0.078544,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.03,0.22,0.25,0.5078380291509828,0.5006958431086729,0.5149802151932925,0.0,2.9966666666666666,0,0.05128205128205128,0.5066666666666667
4,0.3878318943771449,0.5014985291649,0.3878318943771449,0.5014985291649,0.2719133528819354,0.5183927063287109,0.91,0.3219815559209472,0.3417172653926635,0.0033333333333333335,0.91,0.3219815559209472,0.3417172653926635,0.0033333333333333335,0.023333333333333334,0.023333333333333334,0.0,0.006666666666666667,0.0,0.0,0.19066989115796132,0.08499999999999998,11.726666666666667,0.0,0.0,0.15,0.08,19,0.0153853745,0.0,0.10030645333333332,0.0,0.0,0.8571428571428571,0.0,0.0,0.6,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.509925762584456,0.5038214086467426,0.5160301165221696,0.0,3.9966666666666666,0,0.05128205128205128,0.5066666666666667
5,0.3981605024834864,0.5021741068409358,0.3981605024834864,0.5021741068409358,0.27118278470558543,0.5230184708831814,0.8666666666666667,0.3232586480906328,0.34275824307785013,0.006666666666666667,0.8666666666666667,0.3232586480906328,0.34275824307785013,0.006666666666666667,0.043333333333333335,0.043333333333333335,0.0,0.0033333333333333335,0.0,0.0,0.19424194356110605,0.08414999999999997,11.566666666666666,0.0,0.0,0.15,0.08,18,0.021808447627499998,0.0,0.1416336576,0.0,0.0,0.8461538461538461,0.0,0.0,0.6,0.0,0.0,0.08,0.043333333333333335,0.22,0.25,0.5172078252467593,0.5128890478425681,0.5215266026509507,0.0,4.946666666666666,3,0.05128205128205128,0.5066666666666667
6,0.4061603540825831,0.5024258231364837,0.4061603540825831,0.5024258231364837,0.27118278470558543,0.5223241284073231,0.8833333333333333,0.3245736648488206,0.3437582430778501,0.013333333333333334,0.8833333333333333,0.3245736648488206,0.3437582430778501,0.013333333333333334,0.03666666666666667,0.03666666666666667,0.0,0.006666666666666667,0.0,0.0,0.19286234568617247,0.08499999999999998,11.566666666666666,0.0,0.0,0.15,0.08,15,0.027199405389362497,0.0,0.17546765111466664,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.519214071561362,0.5158912807523552,0.5225368623703688,0.0,5.946666666666666,0,0.05128205128205128,0.5066666666666667
7,0.41540850325350903,0.5018279453293791,0.41540850325350903,0.5018279453293791,0.27118278470558543,0.5173532804552432,0.87,0.32508445638329464,0.34445824307785006,0.013333333333333334,0.87,0.32508445638329464,0.34445824307785006,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.016666666666666666,0.0,0.0,0.1931040309042974,0.08499999999999998,11.566666666666666,0.0,0.0,0.15,0.08,13,0.030829204515666717,0.0,0.19862496475903996,0.0,0.0,0.875,0.0,0.0,0.6,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5211983470647438,0.5188556335980171,0.5235410605314703,0.0,6.946666666666666,0,0.05128205128205128,0.5066666666666667
8,0.4231746636522196,0.5038068310676641,0.4231746636522196,0.5038068310676641,0.2704577206800718,0.5124067922938879,0.8966666666666666,0.32360587158353216,0.3481716608128419,0.013333333333333334,0.8966666666666666,0.32360587158353216,0.3481716608128419,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.006666666666666667,0.0,0.0,0.19869870725332944,0.08358333333333332,11.36,0.0,0.0,0.15,0.08,13,0.03444326875919869,0.0,0.22131913213052584,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5320817105434753,0.5292715765438193,0.5348918445431313,0.0,7.8133333333333335,5,0.05128205128205128,0.5066666666666667
9,0.4302563914410244,0.5040110730694846,0.4302563914410244,0.5040110730694846,0.2704577206800718,0.505530775197094,0.8933333333333333,0.32413920491686554,0.34892166081284187,0.013333333333333334,0.8933333333333333,0.32413920491686554,0.34892166081284187,0.013333333333333334,0.023333333333333334,0.02666666666666667,0.0,0.0033333333333333335,0.0,0.0,0.19606621900284238,0.08499999999999998,11.36,0.0,0.0,0.15,0.08,13,0.03637088574873603,0.0,0.24355941615458196,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.5339642334103795,0.5321034822796027,0.5358249845411561,0.0,8.813333333333333,0,0.05128205128205128,0.5066666666666667
