t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,pi_reward,lam_punish
0,0.34304084305248767,0.5043328207700074,0.34304084305248767,0.5043328207700074,0.246879425001856,0.5,0.0,0.35362681131127494,0.32957528027698574,0.008571428571428572,0.0,0.35362681131127494,0.32957528027698574,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.25
1,0.3514848356895903,0.5049627765708313,0.3514848356895903,0.5049627765708313,0.246879425001856,0.49923127630237607,0.6571428571428571,0.35459823988270345,0.3303038517055572,0.008571428571428572,0.6571428571428571,0.35459823988270345,0.3303038517055572,0.008571428571428572,0.02857142857142857,0.02857142857142857,0.0,0.037142857142857144,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004285714285714285,0.0,0.02857142857142857,0.0,0.0,0.7,0.4,0.0,0.5,0.25
2,0.3615490085397484,0.5044667078611293,0.3615490085397484,0.5044667078611293,0.246879425001856,0.4981561717302701,0.8542857142857143,0.3558553827398463,0.33124670884841434,0.011428571428571429,0.8542857142857143,0.3558553827398463,0.33124670884841434,0.011428571428571429,0.02857142857142857,0.03428571428571429,0.0,0.025714285714285714,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,26,0.009407142857142857,0.0,0.062285714285714285,0.0,0.0,0.8333333333333334,0.4,0.0,0.5,0.25
3,0.3700190283606165,0.50407938373851,0.3700190283606165,0.50407938373851,0.246879425001856,0.4965920761574772,0.8885714285714286,0.3567004462811078,0.33193242313412863,0.014285714285714285,0.8885714285714286,0.3567004462811078,0.33193242313412863,0.014285714285714285,0.022857142857142857,0.025714285714285714,0.0,0.011428571428571429,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,23,0.01321725,0.0,0.0867542857142857,0.0,0.0,0.8888888888888888,0.4,0.0,0.5,0.25
4,0.3813162322507955,0.5029917218657945,0.3813162322507955,0.5029917218657945,0.246879425001856,0.49538052590798054,0.92,0.3571004462811078,0.3322324231341286,0.014285714285714285,0.92,0.3571004462811078,0.3322324231341286,0.014285714285714285,0.011428571428571429,0.011428571428571429,0.0,0.022857142857142857,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,20,0.014865449464285713,0.0,0.09644777142857143,0.0,0.0,1.0,0.4,0.0,0.5,0.25
5,0.3912585741141724,0.5026290530273836,0.3912585741141724,0.5026290530273836,0.246879425001856,0.49423900975004986,0.9314285714285714,0.3577861605668221,0.33274670884841434,0.014285714285714285,0.9314285714285714,0.3577861605668221,0.33274670884841434,0.014285714285714285,0.017142857142857144,0.017142857142857144,0.0,0.02,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,18,0.01736255078839286,0.0,0.11166167314285713,0.0,0.0,1.0,0.4,0.0,0.5,0.25
6,0.4018323942628576,0.5027097446998272,0.4018323942628576,0.5027097446998272,0.246879425001856,0.4928977992609748,0.9228571428571428,0.35864330342396494,0.33356099456270005,0.017142857142857144,0.9228571428571428,0.35864330342396494,0.33356099456270005,0.017142857142857144,0.02857142857142857,0.02857142857142857,0.0,0.014285714285714285,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,18,0.021561452320165177,0.0,0.13799986825142854,0.0,0.0,1.0,0.4,0.0,0.5,0.25
7,0.4095874602649077,0.5026962328414464,0.4095874602649077,0.5026962328414464,0.246879425001856,0.49081846753288993,0.8971428571428571,0.35936016411876537,0.33433242313412864,0.017142857142857144,0.8971428571428571,0.35936016411876537,0.33433242313412864,0.017142857142857144,0.025714285714285714,0.025714285714285714,0.0,0.011428571428571429,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,16,0.02531078791570721,0.0,0.1609541566006857,0.0,0.0,1.0,0.4,0.0,0.5,0.25
8,0.4219482862087851,0.5021456905346336,0.4219482862087851,0.5021456905346336,0.246879425001856,0.48944809940346456,0.9171428571428571,0.360331592690194,0.3354467088484143,0.017142857142857144,0.9171428571428571,0.360331592690194,0.3354467088484143,0.017142857142857144,0.04,0.04,0.0,0.017142857142857144,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,15,0.031184233976128673,0.0,0.19773507346867197,0.0,0.0,0.9285714285714286,0.4,0.0,0.5,0.25
9,0.43210776646098104,0.5018115826273198,0.43210776646098104,0.5018115826273198,0.246879425001856,0.4884139430254335,0.9285714285714286,0.36121559713482077,0.33634670884841433,0.02,0.9285714285714286,0.36121559713482077,0.33634670884841433,0.02,0.03142857142857143,0.03142857142857143,0.0,0.03142857142857143,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,14,0.03574259852053374,0.0,0.22520894342786996,0.0,0.0,1.0,0.4,0.0,0.5,0.25
10,0.4400342498715856,0.5017119347096963,0.4400342498715856,0.5017119347096963,0.246879425001856,0.4876251772034604,0.92,0.3618441685633922,0.33721763128003895,0.02,0.92,0.3618441685633922,0.33721763128003895,0.02,0.03142857142857143,0.03142857142857143,0.0,0.008571428571428572,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,14,0.04027817124221679,0.0,0.25213333598788396,0.0,0.0,0.9090909090909091,0.4,0.0,0.5,0.25
11,0.44920776477473023,0.5011671739402357,0.44920776477473023,0.5011671739402357,0.246879425001856,0.48686768951056436,0.9314285714285714,0.3630254365859116,0.33816048842289614,0.02,0.9314285714285714,0.3630254365859116,0.33816048842289614,0.02,0.037142857142857144,0.037142857142857144,0.0,0.025714285714285714,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,12,0.04564820895743427,0.0,0.2842335264109835,0.0,0.0,1.0,0.4,0.0,0.5,0.25
12,0.45649416252064223,0.4998556155675169,0.45649416252064223,0.4998556155675169,0.246879425001856,0.48622401271240756,0.9371428571428572,0.3642825794430544,0.33927477413718177,0.025714285714285714,0.9371428571428572,0.3642825794430544,0.33927477413718177,0.025714285714285714,0.04,0.04,0.0,0.005714285714285714,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,11,0.050884795045093655,0.0,0.31854885588276377,0.0,0.0,1.0,0.4,0.0,0.5,0.25
13,0.46803247882735777,0.4984819431193165,0.46803247882735777,0.4984819431193165,0.246879425001856,0.48649255831381294,0.8914285714285715,0.3651968651573401,0.34021763128003896,0.02857142857142857,0.8914285714285715,0.3651968651573401,0.34021763128003896,0.02857142857142857,0.02857142857142857,0.03142857142857143,0.0,0.002857142857142857,0.0,0.0,0.03586107884599545,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,8,0.05480056034067285,0.0,0.34360645019367997,0.0,0.0,1.0,0.4,0.0,0.5,0.25
