t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3489338842764866,0.49849073830478363,0.3489338842764866,0.49849073830478363,0.23280729257740893,0.5,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.25
1,0.356485358503576,0.49836274707903644,0.356485358503576,0.49836274707903644,0.23280729257740893,0.5,0.6457142857142857,0.33464632129282335,0.3311612254650935,0.0,0.6457142857142857,0.33464632129282335,0.3311612254650935,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.037142857142857144,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004285714285714286,0.0,0.02857142857142857,0.0,0.0,0.9,0.04,0.25
2,0.36443676008280845,0.49832928700078194,0.36443676008280845,0.49832928700078194,0.23280729257740893,0.5,0.8571428571428571,0.3337891784356805,0.3305183683222364,0.0,0.8571428571428571,0.3337891784356805,0.3305183683222364,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.04285714285714286,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,26,0.00855,0.0,0.05657142857142857,0.0,0.0,0.8,0.04,0.25
3,0.37525586226347546,0.49714613717107603,0.37525586226347546,0.49714613717107603,0.23280729257740893,0.5,0.9171428571428571,0.33253203557853767,0.3295755111793792,0.0,0.9171428571428571,0.33253203557853767,0.3295755111793792,0.0,0.04,0.04,0.04,0.0,0.06,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,22,0.014507249999999998,0.0,0.09543999999999998,0.0,0.0,0.6428571428571429,0.04,0.25
4,0.38449991922891336,0.4974513430912105,0.38449991922891336,0.4974513430912105,0.23280729257740893,0.5,0.9028571428571428,0.3320748927213948,0.3292326540365221,0.0,0.9028571428571428,0.3320748927213948,0.3292326540365221,0.0,0.017142857142857144,0.02,0.02,0.0,0.04285714285714286,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,19,0.017434713749999997,0.0,0.11353119999999998,0.0,0.0,0.8571428571428571,0.04,0.25
5,0.3929878680791131,0.49770600433930723,0.3929878680791131,0.49770600433930723,0.23280729257740893,0.5,0.9314285714285714,0.33116060700710914,0.32854693975080773,0.0,0.9314285714285714,0.33116060700710914,0.32854693975080773,0.0,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.0,0.09714285714285714,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,17,0.022061825895535712,0.0,0.14268914742857142,0.0,0.0,0.9090909090909091,0.04,0.25
6,0.4020902061483605,0.4981492620536243,0.4020902061483605,0.4981492620536243,0.23280729257740893,0.5,0.8771428571428571,0.33053203557853766,0.32807551117937916,0.0,0.8771428571428571,0.33053203557853766,0.32807551117937916,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.10857142857142857,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,14,0.02538008819462946,0.0,0.16269250733714286,0.0,0.0,1.0,0.04,0.25
7,0.41249255048483585,0.4983056802611996,0.41249255048483585,0.4983056802611996,0.23280729257740893,0.5,0.9085714285714286,0.3299606070071091,0.3276469397508078,0.0,0.9085714285714286,0.3299606070071091,0.3276469397508078,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.12857142857142856,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,13,0.028681759182227744,0.0,0.18229580004754284,0.0,0.0,0.875,0.04,0.25
8,0.42090234952363714,0.4988040292632758,0.42090234952363714,0.4988040292632758,0.23280729257740893,0.5,0.9285714285714286,0.32944632129282336,0.3272612254650935,0.0,0.9285714285714286,0.32944632129282336,0.3272612254650935,0.0,0.02,0.02,0.02,0.0,0.1742857142857143,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,11,0.03153835038631661,0.0,0.19864988404659195,0.0,0.0,0.7142857142857143,0.04,0.25
9,0.430540261025688,0.49879508280364204,0.430540261025688,0.49879508280364204,0.23280729257740893,0.5,0.9171428571428571,0.3285891784356805,0.32661836832223634,0.0,0.9171428571428571,0.3285891784356805,0.32661836832223634,0.0,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.20857142857142857,0.0,0.0,0.18908971139019895,0.04589999999999998,11.794285714285714,0.0,0.0,0.15,0.08,10,0.03652351577724216,0.01441039565363483,0.22896260065137441,0.08507630225819789,0.0,0.9166666666666666,0.04,0.25
