t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3559367793470871,0.49965484776670643,0.3559367793470871,0.49965484776670643,0.2583334033732473,0.5,0.0,0.34674588587551314,0.31975294854290165,0.011428571428571429,0.0,0.34674588587551314,0.31975294854290165,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.25
1,0.3657003194666349,0.4988815349278887,0.3657003194666349,0.4988815349278887,0.2583334033732473,0.5010344837427965,0.62,0.3450887430183703,0.3185100914000445,0.008571428571428572,0.62,0.3450887430183703,0.3185100914000445,0.008571428571428572,0.06285714285714286,0.06285714285714286,0.06285714285714286,0.0,0.02,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,28,0.009428571428571429,0.0,0.06285714285714286,0.0,0.0,0.8636363636363636,0.01,0.25
2,0.37287223397595554,0.4996542353794702,0.37287223397595554,0.4996542353794702,0.2583334033732473,0.5004912547417655,0.8314285714285714,0.3445173144469418,0.31808151997147305,0.008571428571428572,0.8314285714285714,0.3445173144469418,0.31808151997147305,0.008571428571428572,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.03142857142857143,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,21,0.01281,0.0,0.08445714285714286,0.0,0.0,0.875,0.01,0.25
3,0.38232546668562284,0.4996877021002498,0.38232546668562284,0.4996877021002498,0.2583334033732473,0.5001245993403769,0.8942857142857142,0.34388874301837036,0.3176100914000445,0.008571428571428572,0.8942857142857142,0.34388874301837036,0.3176100914000445,0.008571428571428572,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.08,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,20,0.016174521428571426,0.0,0.10562514285714286,0.0,0.0,1.0,0.01,0.25
4,0.3920219942077758,0.500048064477266,0.3920219942077758,0.500048064477266,0.2583334033732473,0.4996415943458615,0.8742857142857143,0.343603028732656,0.3173958056857587,0.008571428571428572,0.8742857142857143,0.343603028732656,0.3173958056857587,0.008571428571428572,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.08571428571428572,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,18,0.017807934535714286,0.0,0.11494121142857142,0.0,0.0,1.0,0.01,0.25
5,0.40245841527519294,0.5000250326897198,0.40245841527519294,0.5000250326897198,0.2583334033732473,0.49963481456320796,0.88,0.34263160016122746,0.3166672342571873,0.008571428571428572,0.88,0.34263160016122746,0.3166672342571873,0.008571428571428572,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.11428571428571428,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,18,0.022861752005892855,0.0,0.14692810148571428,0.0,0.0,0.75,0.01,0.25
6,0.41100422653679874,0.49968385634428564,0.41100422653679874,0.49968385634428564,0.2583334033732473,0.49938831251216376,0.9028571428571428,0.34148874301837034,0.3158100914000445,0.008571428571428572,0.9028571428571428,0.34148874301837034,0.3158100914000445,0.008571428571428572,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.0,0.11714285714285715,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,15,0.029604586103006248,0.0,0.1897038251702857,0.0,0.0,0.9375,0.01,0.25
7,0.42132049779264646,0.5000343822990458,0.42132049779264646,0.5000343822990458,0.2583334033732473,0.4992479107718019,0.92,0.3402887430183703,0.3149100914000445,0.008571428571428572,0.92,0.3402887430183703,0.3149100914000445,0.008571428571428572,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.0,0.22,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,11,0.036313706029634074,0.014555587640347293,0.2316240343811657,0.08858423808642012,0.0,0.6875,0.01,0.25
8,0.4304477627139592,0.5003337644939979,0.4304477627139592,0.5003337644939979,0.2583334033732473,0.49869008392872594,0.9057142857142857,0.33954588587551315,0.31439844349612844,0.008571428571428572,0.9057142857142857,0.33954588587551315,0.31439844349612844,0.008571428571428572,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.0,0.22285714285714286,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,9,0.03998928035662876,0.14482809702142263,0.2527058394078281,0.8681255332467198,0.0,0.8888888888888888,0.01,0.25
9,0.4419894651253685,0.5006475275596463,0.4419894651253685,0.5006475275596463,0.2583334033732473,0.4980030038360565,0.9,0.33908874301837033,0.3140555863532713,0.008571428571428572,0.9,0.33908874301837033,0.3140555863532713,0.008571428571428572,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.3028571428571429,0.0,0.0,0.18821209360080868,0.0408,11.794285714285714,0.0,0.0,0.15,0.08,8,0.04193219109770276,0.14410395653631553,0.26193743690538585,0.8507630225817854,0.0,1.0,0.01,0.25
