t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3489338842764866,0.49849073830478363,0.3489338842764866,0.49849073830478363,0.23280729257740893,0.5,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.25
1,0.356485358503576,0.49836274707903644,0.356485358503576,0.49836274707903644,0.23280729257740893,0.5,0.6457142857142857,0.33573203557853765,0.33197551117937923,0.0,0.6457142857142857,0.33573203557853765,0.33197551117937923,0.0,0.005714285714285714,0.005714285714285714,0.0,0.025714285714285714,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0008571428571428571,0.0,0.005714285714285714,0.0,0.0,1.0,0.22,0.25
2,0.3655479047760129,0.4983553504893656,0.3655479047760129,0.4983553504893656,0.23280729257740893,0.5,0.8628571428571429,0.3362463212928234,0.3323612254650935,0.0,0.8628571428571429,0.3362463212928234,0.3323612254650935,0.0,0.014285714285714285,0.014285714285714285,0.0,0.02,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,27,0.0029957142857142856,0.0,0.019885714285714284,0.0,0.0,1.0,0.22,0.25
3,0.3734011090196434,0.49803972136595054,0.3734011090196434,0.49803972136595054,0.23280729257740893,0.5,0.9171428571428571,0.3373320355785377,0.33317551117937916,0.002857142857142857,0.9171428571428571,0.3373320355785377,0.33317551117937916,0.002857142857142857,0.025714285714285714,0.02857142857142857,0.0,0.03142857142857143,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,26,0.007266450000000001,0.0,0.048059428571428565,0.0,0.0,0.9,0.22,0.25
4,0.3831316246247388,0.49812294469955465,0.3831316246247388,0.49812294469955465,0.23280729257740893,0.5,0.8742857142857143,0.3378463212928234,0.3335612254650935,0.002857142857142857,0.8742857142857143,0.3378463212928234,0.3335612254650935,0.002857142857142857,0.014285714285714285,0.014285714285714285,0.0,0.03428571428571429,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,23,0.009372974892857142,0.0,0.06138395428571428,0.0,0.0,0.8,0.22,0.25
5,0.39318539758937315,0.49868554031340856,0.39318539758937315,0.49868554031340856,0.23280729257740893,0.5,0.9057142857142857,0.3389320355785377,0.33437551117937925,0.002857142857142857,0.9057142857142857,0.3389320355785377,0.33437551117937925,0.002857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.025714285714285714,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,22,0.013611824304107146,0.0,0.08872770377142856,0.0,0.0,1.0,0.22,0.25
6,0.40328445403153895,0.4990558364908395,0.40328445403153895,0.4990558364908395,0.23280729257740893,0.5,0.8857142857142857,0.340017749864252,0.3351897968936649,0.005714285714285714,0.8857142857142857,0.340017749864252,0.3351897968936649,0.005714285714285714,0.03142857142857143,0.03142857142857143,0.0,0.014285714285714285,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,18,0.01825805089687232,0.0,0.11838172112457142,0.0,0.0,0.9090909090909091,0.22,0.25
7,0.4130503434554154,0.49853518183363155,0.4130503434554154,0.49853518183363155,0.23280729257740893,0.5,0.8971428571428571,0.3415606070071091,0.3363469397508078,0.008571428571428572,0.8971428571428571,0.3415606070071091,0.3363469397508078,0.008571428571428572,0.04285714285714286,0.04285714285714286,0.0,0.02,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,17,0.02459533207095939,0.0,0.15887122955922287,0.0,0.0,1.0,0.22,0.25
8,0.4246112524572758,0.4988538526539429,0.4246112524572758,0.4988538526539429,0.23280729257740893,0.5,0.9142857142857143,0.34198699388845105,0.33668979689366496,0.008571428571428572,0.9142857142857143,0.34198699388845105,0.33668979689366496,0.008571428571428572,0.011428571428571429,0.011428571428571429,0.0,0.011428571428571429,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,15,0.026186641124890307,0.0,0.16712237639660982,0.0,0.0,1.0,0.22,0.25
9,0.43511609645038934,0.4990490652038938,0.43511609645038934,0.4990490652038938,0.23280729257740893,0.5,0.8942857142857142,0.34267270817416534,0.3372040826079507,0.008571428571428572,0.8942857142857142,0.34267270817416534,0.3372040826079507,0.008571428571428572,0.02,0.02,0.0,0.02,0.0,0.0,0.033374658520736254,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,13,0.029055707919265858,0.0,0.18377992886867764,0.0,0.0,1.0,0.22,0.25
