t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,pi_reward,lam_punish
0,0.3460554759692634,0.5198595024541505,0.3460554759692634,0.5198595024541505,0.25610319783984853,0.5,0.0,0.33332268306013546,0.34759783572478486,0.005714285714285714,0.0,0.33332268306013546,0.34759783572478486,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.25,0.25
1,0.3545122369759929,0.5199828246390501,0.3545122369759929,0.5199828246390501,0.25610319783984853,0.5076304867315008,0.62,0.3343512544887069,0.3483692642962134,0.005714285714285714,0.62,0.3343512544887069,0.3483692642962134,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.011428571428571429,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004285714285714286,0.0,0.02857142857142857,0.0,0.0,0.9,0.0,0.3,0.3,0.25,0.25
2,0.3623154339296024,0.5189192757327978,0.3623154339296024,0.5189192757327978,0.25610319783984853,0.5148992753811392,0.8085714285714286,0.33515125448870686,0.3489692642962134,0.008571428571428572,0.8085714285714286,0.33515125448870686,0.3489692642962134,0.008571428571428572,0.022857142857142857,0.022857142857142857,0.0,0.011428571428571429,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,24,0.007692857142857143,0.0,0.05085714285714285,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
3,0.3711656985416547,0.518794064636689,0.3711656985416547,0.518794064636689,0.25610319783984853,0.5205689593286785,0.8885714285714286,0.33629411163156403,0.3498264071533563,0.008571428571428572,0.8885714285714286,0.33629411163156403,0.3498264071533563,0.008571428571428572,0.03142857142857143,0.03142857142857143,0.0,0.014285714285714285,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,22,0.012368678571428572,0.0,0.08126857142857143,0.0,0.0,0.9090909090909091,0.0,0.3,0.3,0.25,0.25
4,0.3811966325487421,0.5191209668407494,0.3811966325487421,0.5191209668407494,0.25610319783984853,0.5256843946329918,0.8628571428571429,0.33750887806419344,0.3508121214390706,0.011428571428571429,0.8628571428571429,0.33750887806419344,0.3508121214390706,0.011428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.014285714285714285,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,21,0.01744969232142857,0.0,0.11392891428571428,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
5,0.38689811583307615,0.5201519833857999,0.38689811583307615,0.5201519833857999,0.25610319783984853,0.526754680138101,0.8914285714285715,0.3381945923499078,0.3513264071533562,0.011428571428571429,0.8914285714285715,0.3381945923499078,0.3513264071533562,0.011428571428571429,0.017142857142857144,0.017142857142857144,0.0,0.011428571428571429,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,18,0.01993387243125,0.0,0.12879319314285714,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
6,0.39624274322682423,0.5198798591047993,0.39624274322682423,0.5198798591047993,0.25610319783984853,0.5273103471816916,0.9085714285714286,0.33956602092133636,0.35252640715335626,0.011428571428571429,0.9085714285714286,0.33956602092133636,0.35252640715335626,0.011428571428571429,0.045714285714285714,0.045714285714285714,0.0,0.011428571428571429,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,17,0.02669134592623661,0.0,0.1719316149942857,0.0,0.0,0.875,0.0,0.3,0.3,0.25,0.25
7,0.40477787781515073,0.5196554923455327,0.40477787781515073,0.5196554923455327,0.25610319783984853,0.527473023888052,0.92,0.3399132096660579,0.3532121214390706,0.011428571428571429,0.92,0.3399132096660579,0.3532121214390706,0.011428571428571429,0.022857142857142857,0.022857142857142857,0.0,0.005714285714285714,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,14,0.02998646062517685,0.0,0.19135012555154285,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
8,0.41188677175436966,0.5195960617856539,0.41188677175436966,0.5195960617856539,0.25610319783984853,0.528226431136509,0.8914285714285715,0.34042749538034367,0.35368355001049917,0.011428571428571429,0.8914285714285715,0.34042749538034367,0.35368355001049917,0.011428571428571429,0.017142857142857144,0.017142857142857144,0.0,0.014285714285714285,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03240795689347954,0.0,0.20466598018336912,0.0,0.0,0.8333333333333334,0.0,0.3,0.3,0.25,0.25
9,0.420977773604696,0.5192376221804583,0.420977773604696,0.5192376221804583,0.25610319783984853,0.5286509320383808,0.8971428571428571,0.34195785425038133,0.35526309721919747,0.017142857142857144,0.8971428571428571,0.34195785425038133,0.35526309721919747,0.017142857142857144,0.05714285714285714,0.05714285714285714,0.0,0.02,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03961963448144922,0.0,0.25771551772255885,0.0,0.0,0.95,0.0,0.3,0.3,0.25,0.25
10,0.4320580428743012,0.5194502889475069,0.4320580428743012,0.5194502889475069,0.25610319783984853,0.5266420034814577,0.8942857142857142,0.3440976001015814,0.3569796452149182,0.017142857142857144,0.8942857142857142,0.3440976001015814,0.3569796452149182,0.017142857142857144,0.06285714285714286,0.06857142857142857,0.0,0.025714285714285714,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,11,0.048478679166184833,0.0,0.3211326359395363,0.0,0.0,0.9583333333333334,0.0,0.3,0.3,0.25,0.25
11,0.4423385576223679,0.5185724952087725,0.4423385576223679,0.5185724952087725,0.25610319783984853,0.5247329688393091,0.8885714285714286,0.3452034562649439,0.35813678807206106,0.02,0.8885714285714286,0.3452034562649439,0.35813678807206106,0.02,0.04,0.04,0.0,0.014285714285714285,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,10,0.054236285770353915,0.0,0.3547099832207456,0.0,0.0,0.9285714285714286,0.0,0.3,0.3,0.25,0.25
12,0.45117876936733653,0.5183902413218893,0.45117876936733653,0.5183902413218893,0.25610319783984853,0.5224330444642992,0.92,0.3458891705506582,0.35899393092920395,0.022857142857142857,0.92,0.3458891705506582,0.35899393092920395,0.022857142857142857,0.037142857142857144,0.037142857142857144,0.0,0.02,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,8,0.05823879917008515,0.0,0.3847586406991877,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
13,0.46201307687996196,0.5180602175775914,0.46201307687996196,0.5180602175775914,0.25610319783984853,0.5204671306249963,0.9314285714285714,0.3469031008915101,0.3600653595006325,0.03142857142857143,0.9314285714285714,0.3469031008915101,0.3600653595006325,0.03142857142857143,0.054285714285714284,0.05714285714285714,0.0,0.014285714285714285,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,7,0.06400474803137758,0.0,0.4342063250280611,0.0,0.0,0.95,0.0,0.3,0.3,0.25,0.25
14,0.4703814133554168,0.5176372794064505,0.4703814133554168,0.5176372794064505,0.25610319783984853,0.519645003114038,0.9028571428571428,0.34724595803436725,0.36122250235777537,0.03428571428571429,0.9028571428571428,0.34724595803436725,0.36122250235777537,0.03428571428571429,0.04857142857142857,0.054285714285714284,0.0,0.022857142857142857,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,7,0.06877440847013791,0.0,0.4798079128132142,0.0,0.0,0.9473684210526315,0.0,0.3,0.3,0.25,0.25
15,0.47878072689358225,0.5177942025286504,0.47878072689358225,0.5177942025286504,0.25610319783984853,0.5185970246585867,0.8771428571428571,0.3475888151772244,0.3617729913601406,0.03428571428571429,0.8771428571428571,0.3475888151772244,0.3617729913601406,0.03428571428571429,0.02857142857142857,0.02857142857142857,0.0,0.017142857142857144,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,7,0.06983053642778723,0.0,0.49878318312837855,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
16,0.4878411943999507,0.5184568188177068,0.4878411943999507,0.5184568188177068,0.25610319783984853,0.517732820368961,0.9142857142857143,0.34850310089151015,0.36257321743428367,0.037142857142857144,0.9142857142857143,0.34850310089151015,0.36257321743428367,0.037142857142857144,0.045714285714285714,0.045714285714285714,0.0,0.02857142857142857,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,7,0.07372305278775315,0.0,0.5345218051800966,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
17,0.49549193262615004,0.5182572708478633,0.49549193262615004,0.5182572708478633,0.25610319783984853,0.5168442615097546,0.9,0.34918881517722433,0.3636017888628551,0.037142857142857144,0.9,0.34918881517722433,0.3636017888628551,0.037142857142857144,0.04,0.04285714285714286,0.0,0.025714285714285714,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,6,0.07715722241002865,0.0,0.5666885119336376,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
18,0.5029532355876599,0.5193097585647931,0.5029532355876599,0.5193097585647931,0.25610319783984853,0.5160266483163164,0.8885714285714286,0.34981808446601464,0.36450178886285506,0.037142857142857144,0.8885714285714286,0.34981808446601464,0.36450178886285506,0.037142857142857144,0.04285714285714286,0.04285714285714286,0.0,0.045714285714285714,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,5,0.07896228063844529,0.0,0.5982118845521076,0.0,0.0,0.9333333333333333,0.0,0.3,0.3,0.25,0.25
19,0.5116455619910849,0.5196975409517375,0.5116455619910849,0.5196975409517375,0.25610319783984853,0.5153339467965269,0.9257142857142857,0.35050379875172893,0.3652954924705955,0.04,0.9257142857142857,0.35050379875172893,0.3652954924705955,0.04,0.04857142857142857,0.04857142857142857,0.0,0.054285714285714284,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,5,0.08053846994953878,0.0,0.6348190754324942,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
20,0.5207282229528332,0.519776875899247,0.5207282229528332,0.519776875899247,0.25610319783984853,0.5145177693771522,0.9142857142857143,0.35100908776753104,0.3658954924705955,0.04,0.9142857142857143,0.35100908776753104,0.3658954924705955,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,5,0.08119277759979107,0.0,0.6621226939238442,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
21,0.5284599356952413,0.5193168063268095,0.5284599356952413,0.5193168063268095,0.25610319783984853,0.5137332641160361,0.92,0.3512376591961024,0.36652578250790946,0.04,0.92,0.3512376591961024,0.36652578250790946,0.04,0.04285714285714286,0.04285714285714286,0.0,0.06,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,4,0.08190081371179211,0.0,0.6917373829025102,0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.25
22,0.5379615531119546,0.5195750118627411,0.5379615531119546,0.5195750118627411,0.25610319783984853,0.5127829262936257,0.8942857142857142,0.35158051633895954,0.3669459620626681,0.04,0.8942857142857142,0.35158051633895954,0.3669459620626681,0.04,0.037142857142857144,0.037142857142857144,0.0,0.05142857142857143,0.0,0.0,0.02249866237379637,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,4,0.08291988107180458,0.0,0.7150454923873171,0.0,0.0,0.9230769230769231,0.0,0.3,0.3,0.25,0.25
