t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3460554759692634,0.5198595024541505,0.3460554759692634,0.5198595024541505,0.25610319783984853,0.5,0.0,0.33332268306013546,0.34759783572478486,0.005714285714285714,0.0,0.33332268306013546,0.34759783572478486,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1,0.3545122369759929,0.5199828246390501,0.3545122369759929,0.5199828246390501,0.25610319783984853,0.5076304867315008,0.62,0.3341798259172783,0.348240692867642,0.005714285714285714,0.62,0.3341798259172783,0.348240692867642,0.005714285714285714,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.0,0.04,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0038571428571428567,0.0,0.025714285714285714,0.0,0.0,0.7777777777777778,0.25,0.25
2,0.3623160475881245,0.5189192757327978,0.3623160475881245,0.5189192757327978,0.25610319783984853,0.5148992753811392,0.8085714285714286,0.335494111631564,0.3492264071533563,0.005714285714285714,0.8085714285714286,0.335494111631564,0.3492264071533563,0.005714285714285714,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.045714285714285714,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,25,0.009409285714285714,0.0,0.062342857142857144,0.0,0.0,0.8461538461538461,0.25,0.25
3,0.3701183201254555,0.5187541588088189,0.3701183201254555,0.5187541588088189,0.25610319783984853,0.5223760570211569,0.9057142857142857,0.3368083973458497,0.35021212143907055,0.008571428571428572,0.9057142857142857,0.3368083973458497,0.35021212143907055,0.008571428571428572,0.04,0.04,0.04,0.0,0.03428571428571429,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,22,0.015362239285714284,0.0,0.101096,0.0,0.0,1.0,0.25,0.25
4,0.3806153585604823,0.519552543378778,0.3806153585604823,0.519552543378778,0.25610319783984853,0.5277303772106526,0.8514285714285714,0.33800839734584975,0.35111212143907056,0.011428571428571429,0.8514285714285714,0.33800839734584975,0.35111212143907056,0.011428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.04,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,19,0.020428285232142858,0.0,0.1333597942857143,0.0,0.0,1.0,0.25,0.25
5,0.38877262588052,0.5199232899112095,0.38877262588052,0.5199232899112095,0.25610319783984853,0.529186867090232,0.9085714285714286,0.33928030663562203,0.3520978357247848,0.011428571428571429,0.9085714285714286,0.33928030663562203,0.3520978357247848,0.011428571428571429,0.03428571428571429,0.037142857142857144,0.037142857142857144,0.0,0.04,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,16,0.025897572377410714,0.0,0.16783545554285714,0.0,0.0,1.0,0.25,0.25
6,0.3969459386030454,0.5199441886489163,0.3969459386030454,0.5199441886489163,0.25610319783984853,0.5306041139903785,0.8857142857142857,0.3410771953439651,0.3535549785819277,0.011428571428571429,0.8857142857142857,0.3410771953439651,0.3535549785819277,0.011428571428571429,0.04857142857142857,0.05142857142857143,0.05142857142857143,0.0,0.07142857142857142,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,11,0.03348237022980938,0.0,0.21590731786057143,0.0,0.0,0.9444444444444444,0.25,0.25
7,0.4059152531324428,0.5198336325603186,0.4059152531324428,0.5198336325603186,0.25610319783984853,0.53202394449645,0.9142857142857143,0.34246876579304186,0.35488355001049915,0.017142857142857144,0.9142857142857143,0.34246876579304186,0.35488355001049915,0.017142857142857144,0.05142857142857143,0.05142857142857143,0.05142857142857143,0.0,0.07428571428571429,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,7,0.04102924409294604,0.0,0.2630177429319314,0.0,0.0,1.0,0.25,0.25
8,0.41392348892690345,0.5197166089171236,0.41392348892690345,0.5197166089171236,0.25610319783984853,0.5301598423941246,0.8914285714285715,0.34367309739490637,0.3562121214390706,0.02,0.8914285714285715,0.34367309739490637,0.3562121214390706,0.02,0.045714285714285714,0.04857142857142857,0.04857142857142857,0.0,0.10571428571428572,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,7,0.047486796171736574,0.0,0.30632881664472134,0.0,0.0,1.0,0.25,0.25
9,0.4236486796966829,0.5190963308440829,0.4236486796966829,0.5190963308440829,0.25610319783984853,0.5275030195779431,0.88,0.3448159545377635,0.3579286694347914,0.02,0.88,0.3448159545377635,0.3579286694347914,0.02,0.06571428571428571,0.06571428571428571,0.06571428571428571,0.0,0.12285714285714286,0.0,0.0,0.18866814642638852,0.0646,11.794285714285714,0.0,0.0,0.15,0.08,7,0.05521383906239843,0.0,0.36591652602611263,0.0,0.0,1.0,0.25,0.25
