t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.3632507542018038,0.49575345211370575,0.3632507542018038,0.49575345211370575,0.2551526965831726,0.5,0.0,0.3213346138260564,0.33371199376295574,0.0033333333333333335,0.0,0.3213346138260564,0.33371199376295574,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.22,0.25,0.5127669800261394,0.5129635540275271,0.5125704060247517,0.0,0.0,0,0.05421686746987952,0.4766666666666667
1,0.3727248403506547,0.49642986340291817,0.3727248403506547,0.49642986340291817,0.2551526965831726,0.49775494933345765,0.6966666666666667,0.32206794715938974,0.33426199376295573,0.0033333333333333335,0.6966666666666667,0.32206794715938974,0.33426199376295573,0.0033333333333333335,0.016666666666666666,0.02,0.0,0.02,0.0,0.0,0.19097829920945583,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.0029999999999999996,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.016666666666666666,0.22,0.25,0.5163344252776164,0.5160053757996336,0.5166634747555994,0.0,1.0,0,0.05421686746987952,0.4766666666666667
2,0.38329945803668863,0.4966874020213453,0.38329945803668863,0.4966874020213453,0.2551526965831726,0.49592211241051626,0.8666666666666667,0.3232679471593897,0.3351619937629557,0.0033333333333333335,0.8666666666666667,0.3232679471593897,0.3351619937629557,0.0033333333333333335,0.02666666666666667,0.03333333333333333,0.0,0.02,0.0,0.0,0.19142006321598,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,22,0.007985,0.0,0.05293333333333333,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.519882745063777,0.5190089466411071,0.520756543486447,0.0,2.0,0,0.05421686746987952,0.4766666666666667
3,0.39162462253289165,0.4966601204042936,0.39162462253289165,0.4966601204042936,0.2551526965831726,0.4929370683141144,0.9033333333333333,0.3240679471593897,0.33576199376295573,0.0033333333333333335,0.9033333333333333,0.3240679471593897,0.33576199376295573,0.0033333333333333335,0.023333333333333334,0.023333333333333334,0.0,0.02666666666666667,0.0,0.0,0.19186026244509455,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,20,0.011445075,0.0,0.07520799999999998,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.5234120541374132,0.5219744960575319,0.5248496122172946,0.0,3.0,0,0.05421686746987952,0.4766666666666667
4,0.40243630072058095,0.49611101953174286,0.40243630072058095,0.49611101953174286,0.2551526965831726,0.49034729790454845,0.9233333333333333,0.32480128049272305,0.33631199376295573,0.0033333333333333335,0.9233333333333333,0.32480128049272305,0.33631199376295573,0.0033333333333333335,0.02,0.02,0.0,0.013333333333333334,0.0,0.0,0.19229889787581433,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,18,0.014387849624999997,0.0,0.09370384,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.22,0.25,0.5269224665628002,0.5249022521774582,0.5289426809481422,0.0,4.0,0,0.05421686746987952,0.4766666666666667
5,0.4112324081203177,0.49551491175813284,0.4112324081203177,0.49551491175813284,0.2551526965831726,0.4887643889550424,0.9266666666666666,0.3260679471593897,0.33726199376295574,0.006666666666666667,0.9266666666666666,0.3260679471593897,0.33726199376295574,0.006666666666666667,0.03666666666666667,0.03666666666666667,0.0,0.016666666666666666,0.0,0.0,0.19273597057718714,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,16,0.019815910376875,0.0,0.12849642986666665,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.5304140957198274,0.5277924417606649,0.5330357496789898,0.0,5.0,0,0.05421686746987952,0.4766666666666667
6,0.41984069886417796,0.4955589212815888,0.41984069886417796,0.4955589212815888,0.2551526965831726,0.48332884560520767,0.91,0.3263346138260564,0.3374619937629557,0.006666666666666667,0.91,0.3263346138260564,0.3374619937629557,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,0.02666666666666667,0.0,0.0,0.1931707259025338,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,14,0.020716830824990626,0.0,0.13259316793599998,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.08,0.006666666666666667,0.22,0.25,0.5338818839323515,0.5306452902063723,0.5371184776583307,0.0,6.0,0,0.05421686746987952,0.4766666666666667
7,0.4281301311454093,0.4946008980378113,0.4281301311454093,0.4946008980378113,0.2551526965831726,0.47805033756817894,0.9166666666666666,0.3269302034593878,0.3381619937629557,0.006666666666666667,0.9166666666666666,0.3269302034593878,0.3381619937629557,0.006666666666666667,0.02666666666666667,0.02666666666666667,0.0,0.02666666666666667,0.0,0.0,0.19360350547612218,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,14,0.02461324667086567,0.0,0.15660797124394665,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5373282843859725,0.5334610215614055,0.5411955472105393,0.0,7.0,0,0.05421686746987952,0.4766666666666667
8,0.4392707750313822,0.4948937579129506,0.4392707750313822,0.4948937579129506,0.2551526965831726,0.47362299449606465,0.92,0.3273968701260545,0.3387619937629557,0.006666666666666667,0.92,0.3273968701260545,0.3387619937629557,0.006666666666666667,0.023333333333333334,0.023333333333333334,0.0,0.03666666666666667,0.0,0.0,0.19403472382991335,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,13,0.02799018043751134,0.0,0.17680914515240104,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.5407562376455282,0.5362398585283087,0.5452726167627481,0.0,8.0,0,0.05421686746987952,0.4766666666666667
9,0.44974021650595725,0.49462299327571296,0.44974021650595725,0.49462299327571296,0.2551526965831726,0.46970862659834617,0.8866666666666667,0.3284635367927211,0.3398619937629557,0.006666666666666667,0.8866666666666667,0.3284635367927211,0.3398619937629557,0.006666666666666667,0.04,0.04,0.0,0.02,0.0,0.0,0.19446438240718358,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,12,0.033618169636002296,0.0,0.21327296224935302,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.22,0.25,0.5441658543941834,0.5389820224734102,0.5493496863149566,0.0,9.0,0,0.05421686746987952,0.4766666666666667
