t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.34756316073552923,0.5008057324549042,0.34756316073552923,0.5008057324549042,0.2516337139533873,0.5,0.0,0.3269310922903789,0.32113089656848703,0.0,0.0,0.3269310922903789,0.32113089656848703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.08,0.0,0.22,0.25,0.5072847687426632,0.5172547762135097,0.4973147612718166,0.0,0.0,0,0.10614525139664804,0.4666666666666667
1,0.3586627916946167,0.5009709726819673,0.3586627916946167,0.5009709726819673,0.2516337139533873,0.5,0.6933333333333334,0.32739775895704554,0.32148089656848705,0.0033333333333333335,0.6933333333333334,0.32739775895704554,0.32148089656848705,0.0033333333333333335,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.19014258962975253,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.002,0.0,0.013333333333333334,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.013333333333333334,0.22,0.25,0.5089296491673031,0.52036633211427,0.4974929662203362,0.0,1.0,0,0.10614525139664804,0.4666666666666667
2,0.36639054741131655,0.49984089365566764,0.36639054741131655,0.49984089365566764,0.2530524261722512,0.5047434501611064,0.8366666666666667,0.32749398929520523,0.3218393281758917,0.0033333333333333335,0.8366666666666667,0.32749398929520523,0.3218393281758917,0.0033333333333333335,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.1923129976809745,0.08443333333333332,11.706666666666667,0.0,0.0,0.15,0.08,23,0.00299,0.0,0.019733333333333332,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.08,0.006666666666666667,0.22,0.25,0.5085264728430149,0.5201704340701373,0.4968825116158926,0.006666666666666667,1.9866666666666666,2,0.10614525139664804,0.4666666666666667
3,0.37707570414340963,0.49953942649327093,0.37707570414340963,0.49953942649327093,0.2523889441686895,0.5098243718574902,0.9033333333333333,0.327980762325489,0.32215000960322443,0.0033333333333333335,0.9033333333333333,0.327980762325489,0.32215000960322443,0.0033333333333333335,0.01,0.01,0.0,0.0,0.0,0.0,0.19153400023450604,0.08471666666666663,11.693333333333333,0.0,0.0,0.15,0.08,23,0.00447505,0.0,0.02933866666666667,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.01,0.22,0.25,0.509243523063646,0.5217008609391929,0.496786185188099,0.01,2.9766666666666666,1,0.10614525139664804,0.4666666666666667
4,0.38539546136711644,0.5002859283202165,0.38539546136711644,0.5002859283202165,0.2523889441686895,0.5145952786156534,0.9066666666666666,0.32831409565882236,0.3224000096032244,0.0033333333333333335,0.9066666666666666,0.32831409565882236,0.3224000096032244,0.0033333333333333335,0.01,0.01,0.0,0.0033333333333333335,0.0,0.0,0.19071401680355565,0.08499999999999998,11.693333333333333,0.0,0.0,0.15,0.08,22,0.00595267475,0.0,0.03875189333333333,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.01,0.22,0.25,0.510837828190289,0.5247147053804798,0.49696095100009796,0.01,3.9766666666666666,0,0.10614525139664804,0.4666666666666667
5,0.39631623888070616,0.5023134791342679,0.39631623888070616,0.5023134791342679,0.2505219851482113,0.5190189272789886,0.9166666666666666,0.32996904598941035,0.32366469426820005,0.0033333333333333335,0.9166666666666666,0.32996904598941035,0.32366469426820005,0.0033333333333333335,0.016666666666666666,0.016666666666666666,0.0,0.0033333333333333335,0.0,0.0,0.19187972114823895,0.08471666666666663,11.686666666666667,0.0,0.0,0.15,0.07666666666666666,21,0.00842291137625,0.0,0.054643522133333323,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.08,0.016666666666666666,0.22,0.25,0.5117215974590567,0.52615022925553,0.4972929656625833,0.013333333333333334,4.96,1,0.10614525139664804,0.4666666666666667
6,0.4040490980785047,0.5018752345250419,0.4040490980785047,0.5018752345250419,0.2505219851482113,0.5239076731487654,0.9,0.3311690459894103,0.32456469426820006,0.0033333333333333335,0.9,0.3311690459894103,0.32456469426820006,0.0033333333333333335,0.03,0.03,0.0,0.0,0.0,0.0,0.19100427659483596,0.08499999999999998,11.686666666666667,0.0,0.0,0.15,0.08,20,0.01288079681936875,0.0,0.08355065169066665,0.0,0.0,0.8888888888888888,0.0,0.0,0.8,0.0,0.0,0.08,0.03,0.22,0.25,0.5132812987957248,0.529098436544499,0.49746416104695074,0.013333333333333334,5.96,0,0.10614525139664804,0.4666666666666667
7,0.4132615856239824,0.5023744087200871,0.4132615856239824,0.5023744087200871,0.2505219851482113,0.5288394280818783,0.9,0.33170237932274366,0.3249646942682,0.0033333333333333335,0.9,0.33170237932274366,0.3249646942682,0.0033333333333333335,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.19119135236802054,0.08499999999999998,11.686666666666667,0.0,0.0,0.15,0.08,17,0.014816392835271905,0.0,0.09521297199018666,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.013333333333333334,0.22,0.25,0.5148214707289885,0.532008954589734,0.4976339868682432,0.013333333333333334,6.96,0,0.10614525139664804,0.4666666666666667
8,0.42576216693186403,0.5022716810853382,0.42576216693186403,0.5022716810853382,0.2507641474190182,0.5330492932198097,0.9033333333333333,0.33544544780609653,0.3224065626212424,0.0033333333333333335,0.9033333333333333,0.33544544780609653,0.3224065626212424,0.0033333333333333335,0.043333333333333335,0.043333333333333335,0.0,0.0,0.0,0.0,0.19366250398231605,0.0844333333333333,11.513333333333334,0.0,0.0,0.15,0.08,17,0.021242310871095547,0.0,0.13664204588371628,0.0,0.0,0.9230769230769231,0.0,0.0,0.8,0.0,0.0,0.08,0.043333333333333335,0.22,0.25,0.514150320054325,0.5312013020504561,0.4970993380581939,0.02,7.906666666666666,2,0.10614525139664804,0.4666666666666667
9,0.43650405494082745,0.5028798549226572,0.43650405494082745,0.5028798549226572,0.2507641474190182,0.5380181058761048,0.94,0.33671211447276317,0.3233565626212424,0.006666666666666667,0.94,0.33671211447276317,0.3233565626212424,0.006666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.1922125905234009,0.08499999999999998,11.513333333333334,0.0,0.0,0.15,0.08,14,0.026136099316740068,0.0,0.16724253829937524,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5156709187377231,0.5340659608349586,0.4972758766404875,0.02,8.906666666666666,0,0.10614525139664804,0.4666666666666667
