t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.3591306514082208,0.5063075907226473,0.3591306514082208,0.5063075907226473,0.2610866581834406,0.5,0.0,0.3420883079680736,0.3352068351853496,0.013333333333333334,0.0,0.3420883079680736,0.3352068351853496,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.08,0.0,0.22,0.25,0.5151703730065903,0.5063990856372912,0.5239416603758892,0.0,0.0,0,0.06578947368421052,0.5266666666666666
1,0.3668559652486515,0.506123149361742,0.3668559652486515,0.506123149361742,0.2610866581834406,0.5036310400730665,0.65,0.3434883079680736,0.3362568351853496,0.013333333333333334,0.65,0.3434883079680736,0.3362568351853496,0.013333333333333334,0.04,0.043333333333333335,0.0,0.0,0.0,0.0,0.1920261424736281,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.006499999999999999,0.0,0.043333333333333335,0.0,0.0,0.8461538461538461,0.0,0.0,0.8,0.0,0.0,0.08,0.04,0.22,0.25,0.5167291868903052,0.5095612244620239,0.5238971493185864,0.0,1.0,0,0.06578947368421052,0.5266666666666666
2,0.3762420649663166,0.5060229009859853,0.3762420649663166,0.5060229009859853,0.2610214942598537,0.5071396049457613,0.8633333333333333,0.34534214104283134,0.33611126887219844,0.013333333333333334,0.8633333333333333,0.34534214104283134,0.33611126887219844,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.0033333333333333335,0.0,0.0,0.19471944181773237,0.08443333333333332,11.2,0.0,0.0,0.15,0.08,20,0.0104675,0.0,0.06913333333333332,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5215345018859108,0.5171731468093254,0.5258958569624961,0.0,1.9866666666666666,2,0.06578947368421052,0.5266666666666666
3,0.38608812649671964,0.5047816624846229,0.38608812649671964,0.5047816624846229,0.26058566130312794,0.5103656882842185,0.8933333333333333,0.3457077135259405,0.33649636887792006,0.013333333333333334,0.8933333333333333,0.3457077135259405,0.33649636887792006,0.013333333333333334,0.02,0.02,0.0,0.0,0.0,0.0,0.19606503325143976,0.08471666666666663,11.2,0.0,0.0,0.15,0.08,18,0.013415162500000001,0.0,0.08775066666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.8,0.0,0.0,0.08,0.02,0.22,0.25,0.5246407736628756,0.5231055450166529,0.5261760023090984,0.0,2.9766666666666666,1,0.06578947368421052,0.5266666666666666
4,0.3940962762107817,0.5054942630729012,0.3940962762107817,0.5054942630729012,0.2613006866016753,0.5134485685166454,0.8966666666666666,0.34791185020513954,0.3378249354906971,0.013333333333333334,0.8966666666666666,0.34791185020513954,0.3378249354906971,0.013333333333333334,0.04,0.04,0.0,0.0033333333333333335,0.0,0.0,0.196540297026487,0.08471666666666663,11.186666666666667,0.0,0.0,0.15,0.08,17,0.0198480866875,0.0,0.12932898666666665,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.043333333333333335,0.22,0.25,0.5276888111873896,0.528016410483442,0.5273612118913373,0.0,3.9633333333333334,1,0.06578947368421052,0.5266666666666666
5,0.40435442400416555,0.5052060650546197,0.40435442400416555,0.5052060650546197,0.2613006866016753,0.5162135331218364,0.89,0.34857851687180624,0.3383249354906971,0.013333333333333334,0.89,0.34857851687180624,0.3383249354906971,0.013333333333333334,0.016666666666666666,0.016666666666666666,0.0,0.0033333333333333335,0.0,0.0,0.19606085168412277,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,16,0.0222488462540625,0.0,0.1434090736,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.016666666666666666,0.22,0.25,0.5291402698212977,0.530979462697163,0.5273010769454324,0.0,4.963333333333333,0,0.06578947368421052,0.5266666666666666
6,0.4129287936336567,0.5064353208308949,0.4129287936336567,0.5064353208308949,0.2613006866016753,0.5186078359587736,0.9066666666666666,0.3498451835384729,0.3393749354906971,0.013333333333333334,0.9066666666666666,0.3498451835384729,0.3393749354906971,0.013333333333333334,0.03666666666666667,0.04,0.0,0.0033333333333333335,0.0,0.0,0.19623491582732067,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,15,0.028137602022792182,0.0,0.18054089212799998,0.0,0.0,0.9166666666666666,0.0,0.0,0.8,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.5305731798383482,0.5339049365976019,0.5272414230790948,0.0,5.963333333333333,0,0.06578947368421052,0.5266666666666666
7,0.42294334300451764,0.5073852013238299,0.42294334300451764,0.5073852013238299,0.2613006866016753,0.520403263225858,0.92,0.3503087628286583,0.340074935490697,0.016666666666666666,0.92,0.3503087628286583,0.340074935490697,0.016666666666666666,0.02666666666666667,0.02666666666666667,0.0,0.006666666666666667,0.0,0.0,0.19640696687998427,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,14,0.03199691401267822,0.0,0.20359674095210661,0.0,0.0,0.875,0.0,0.0,0.8,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5319876520491628,0.536793057654638,0.5271822464436877,0.0,6.963333333333333,0,0.06578947368421052,0.5266666666666666
8,0.43164916857160524,0.5072918869989125,0.43164916857160524,0.5072918869989125,0.2613006866016753,0.5215754392447152,0.94,0.35117542949532493,0.3408765273214938,0.016666666666666666,0.94,0.35117542949532493,0.3408765273214938,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.19657701034810066,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,14,0.036836929442614824,0.0,0.23285813946639783,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5333837966033479,0.5396440499853319,0.527123543221364,0.0,7.963333333333333,0,0.06578947368421052,0.5266666666666666
9,0.4416815312435464,0.5072671682526702,0.4416815312435464,0.5072671682526702,0.26076697172575164,0.5227951149759306,0.92,0.351772164866367,0.34233188421556615,0.016666666666666666,0.92,0.351772164866367,0.34233188421556615,0.016666666666666666,0.03666666666666667,0.03666666666666667,0.0,0.006666666666666667,0.0,0.0,0.19767221696660475,0.08471666666666663,11.173333333333334,0.0,0.0,0.15,0.08,13,0.04215274479540176,0.0,0.2648676433437366,0.0,0.0,0.9090909090909091,0.0,0.0,0.8,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.5360603017799432,0.5436620057825505,0.5284585977773357,0.0,8.933333333333334,1,0.06578947368421052,0.5266666666666666
