t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.34756316073552923,0.5008057324549042,0.34756316073552923,0.5008057324549042,0.2516337139533873,0.5,0.0,0.3269310922903789,0.32113089656848703,0.0,0.0,0.3269310922903789,0.32113089656848703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.08,0.0,0.22,0.25,0.5072847687426632,0.5172547762135097,0.4973147612718166,0.0,0.0,0,0.0821256038647343,0.36666666666666664
1,0.3586627916946167,0.5009709726819673,0.3586627916946167,0.5009709726819673,0.2516337139533873,0.5,0.6933333333333334,0.32739775895704554,0.32148089656848705,0.0033333333333333335,0.6933333333333334,0.32739775895704554,0.32148089656848705,0.0033333333333333335,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.19013882533537277,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.002,0.0,0.013333333333333334,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.013333333333333334,0.22,0.25,0.5088996491673031,0.52030633211427,0.4974929662203362,0.0,1.0,0,0.0821256038647343,0.36666666666666664
2,0.36639054741131655,0.49984089365566764,0.36639054741131655,0.49984089365566764,0.2530524261722512,0.5047434501611064,0.8366666666666667,0.32749398929520523,0.3218393281758917,0.0033333333333333335,0.8366666666666667,0.32749398929520523,0.3218393281758917,0.0033333333333333335,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.19230179834338335,0.08443333333333332,11.706666666666667,0.0,0.0,0.15,0.08,23,0.00299,0.0,0.019733333333333332,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.08,0.006666666666666667,0.22,0.25,0.5134372516430149,0.5266586583368039,0.5002158449492259,0.0,1.9866666666666666,2,0.0821256038647343,0.36666666666666664
3,0.37707570414340963,0.49953942649327093,0.37707570414340963,0.49953942649327093,0.2523889441686895,0.5098243718574902,0.9033333333333333,0.327980762325489,0.32215000960322443,0.0033333333333333335,0.9033333333333333,0.327980762325489,0.32215000960322443,0.0033333333333333335,0.01,0.01,0.0,0.0,0.0,0.0,0.19224289455725765,0.08471666666666663,11.693333333333333,0.0,0.0,0.15,0.08,23,0.00447505,0.0,0.02933866666666667,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.01,0.22,0.25,0.5165325014611126,0.531305484400793,0.5017595185214323,0.0,2.9766666666666666,1,0.0821256038647343,0.36666666666666664
4,0.38539546136711644,0.5002859283202165,0.38539546136711644,0.5002859283202165,0.2523889441686895,0.5145952786156534,0.9066666666666666,0.32831409565882236,0.3224000096032244,0.0033333333333333335,0.9066666666666666,0.32831409565882236,0.3224000096032244,0.0033333333333333335,0.01,0.01,0.0,0.0033333333333333335,0.0,0.0,0.19176873550512885,0.08499999999999998,11.693333333333333,0.0,0.0,0.15,0.08,22,0.00595267475,0.0,0.03875189333333333,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.01,0.22,0.25,0.5179585497522431,0.5340226018377218,0.5018944976667645,0.0,3.9766666666666666,0,0.0821256038647343,0.36666666666666664
5,0.39631623888070616,0.5023134791342679,0.39631623888070616,0.5023134791342679,0.2505219851482113,0.5190189272789886,0.9166666666666666,0.32996904598941035,0.32366469426820005,0.0033333333333333335,0.9166666666666666,0.32996904598941035,0.32366469426820005,0.0033333333333333335,0.016666666666666666,0.016666666666666666,0.0,0.0033333333333333335,0.0,0.0,0.19290867829286293,0.08471666666666663,11.686666666666667,0.0,0.0,0.15,0.07666666666666666,21,0.00842291137625,0.0,0.054643522133333323,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.08,0.016666666666666666,0.22,0.25,0.5211467329003822,0.538439755178181,0.5038537106225834,0.0,4.96,1,0.0821256038647343,0.36666666666666664
6,0.4040490980785047,0.5018752345250419,0.4040490980785047,0.5018752345250419,0.2505219851482113,0.5239076731487654,0.9,0.3311690459894103,0.32456469426820006,0.0033333333333333335,0.9,0.3311690459894103,0.32456469426820006,0.0033333333333333335,0.03,0.03,0.0,0.0,0.0,0.0,0.19236943870183323,0.08499999999999998,11.686666666666667,0.0,0.0,0.15,0.08,20,0.01288079681936875,0.0,0.08355065169066665,0.0,0.0,0.8888888888888888,0.0,0.0,0.8,0.0,0.0,0.08,0.03,0.22,0.25,0.5224645226794424,0.5409566253116139,0.5039724200472707,0.0,5.96,0,0.0821256038647343,0.36666666666666664
7,0.4132615856239824,0.5023744087200871,0.4132615856239824,0.5023744087200871,0.2505219851482113,0.5288394280818783,0.9,0.33170237932274366,0.3249646942682,0.0033333333333333335,0.9,0.33170237932274366,0.3249646942682,0.0033333333333333335,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.19252094890549715,0.08499999999999998,11.686666666666667,0.0,0.0,0.15,0.08,17,0.014816392835271905,0.0,0.09521297199018666,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.013333333333333334,0.22,0.25,0.5237342870104036,0.5433783942242464,0.5040901797965607,0.0,6.96,0,0.0821256038647343,0.36666666666666664
8,0.42576216693186403,0.5022716810853382,0.42576216693186403,0.5022716810853382,0.2507641474190182,0.5330492932198097,0.9033333333333333,0.33544544780609653,0.3224065626212424,0.0033333333333333335,0.9033333333333333,0.33544544780609653,0.3224065626212424,0.0033333333333333335,0.043333333333333335,0.043333333333333335,0.0,0.0,0.0,0.0,0.19495368880297428,0.0844333333333333,11.513333333333334,0.0,0.0,0.15,0.08,17,0.021242310871095547,0.0,0.13664204588371628,0.0,0.0,0.9230769230769231,0.0,0.0,0.8,0.0,0.0,0.08,0.043333333333333335,0.22,0.25,0.5277715033469017,0.5487057919173851,0.5068372147764183,0.0,7.906666666666666,2,0.0821256038647343,0.36666666666666664
9,0.43650405494082745,0.5028798549226572,0.43650405494082745,0.5028798549226572,0.2507641474190182,0.5380181058761048,0.94,0.33671211447276317,0.3233565626212424,0.006666666666666667,0.94,0.33671211447276317,0.3233565626212424,0.006666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.1941916694709284,0.08499999999999998,11.513333333333334,0.0,0.0,0.15,0.08,14,0.026136099316740068,0.0,0.16724253829937524,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5289271390910233,0.5509184278370804,0.5069358503449659,0.0,8.906666666666666,0,0.0821256038647343,0.36666666666666664
