t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.3493757848945309,0.5087598140321835,0.3493757848945309,0.5087598140321835,0.2447724377426403,0.5,0.0,0.3251945284071681,0.34250134686452166,0.01,0.0,0.3251945284071681,0.34250134686452166,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.22,0.25,0.49404777162167374,0.5009259143076729,0.48716962893567467,0.0,0.0,0,0.062111801242236024,0.49666666666666665
1,0.35707743794692653,0.5089274989877375,0.35707743794692653,0.5089274989877375,0.2447724377426403,0.499741596734328,0.52,0.32599452840716814,0.3431013468645217,0.01,0.52,0.32599452840716814,0.3431013468645217,0.01,0.023333333333333334,0.023333333333333334,0.0,0.01,0.0,0.0,0.18845221405068424,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.003499999999999999,0.0,0.023333333333333334,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.4977604204217378,0.5041708706734113,0.4913499701700643,0.0,1.0,0,0.062111801242236024,0.49666666666666665
2,0.3652718442086337,0.5099704200952007,0.3652718442086337,0.5099704200952007,0.2447724377426403,0.4998654617512245,0.7966666666666666,0.32686119507383476,0.34375134686452163,0.01,0.7966666666666666,0.32686119507383476,0.34375134686452163,0.01,0.023333333333333334,0.023333333333333334,0.0,0.006666666666666667,0.0,0.0,0.18891060243688837,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,22,0.006982500000000001,0.0,0.0462,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.5014533343527047,0.5073763573009554,0.4955303114044541,0.0,2.0,0,0.062111801242236024,0.49666666666666665
3,0.37546741760390584,0.5093878603529786,0.37546741760390584,0.5093878603529786,0.2447724377426403,0.5003680130544091,0.8833333333333333,0.32739452840716815,0.3441513468645217,0.01,0.8833333333333333,0.32739452840716815,0.3441513468645217,0.01,0.016666666666666666,0.016666666666666666,0.0,0.013333333333333334,0.0,0.0,0.18936743411210719,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,20,0.0094475875,0.0,0.06194266666666666,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.08,0.016666666666666666,0.22,0.25,0.505126631823789,0.5105426110087343,0.49971065263884384,0.0,3.0,0,0.062111801242236024,0.49666666666666665
4,0.38578956373180023,0.5091245260078469,0.38578956373180023,0.5091245260078469,0.2447724377426403,0.5009835351071487,0.88,0.3279278617405015,0.3445513468645217,0.01,0.88,0.3279278617405015,0.3445513468645217,0.01,0.016666666666666666,0.016666666666666666,0.0,0.03,0.0,0.0,0.18982243668107585,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,19,0.0119003495625,0.0,0.07737048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.016666666666666666,0.22,0.25,0.5087787333950293,0.5136698671942664,0.5038875995957923,0.0,4.0,0,0.062111801242236024,0.49666666666666665
5,0.3954463602154731,0.5100032655467881,0.3954463602154731,0.5100032655467881,0.24141312661695083,0.5015297270789464,0.8733333333333333,0.32964647675635805,0.34494857175522053,0.01,0.8733333333333333,0.32964647675635805,0.34494857175522053,0.01,0.03,0.03,0.0,0.013333333333333334,0.0,0.0,0.19203693777281372,0.0844333333333333,11.753333333333334,0.0,0.0,0.15,0.07666666666666666,18,0.0163408478146875,0.0,0.1058230704,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.22,0.25,0.5149347876731424,0.5197646565900637,0.5101049187562213,0.0,4.966666666666667,2,0.062111801242236024,0.49666666666666665
6,0.40383528003598995,0.5099475232095207,0.40383528003598995,0.5099475232095207,0.24047757694650182,0.5018128727976757,0.8933333333333333,0.33090712289230484,0.34505165270763644,0.01,0.8933333333333333,0.33090712289230484,0.34505165270763644,0.01,0.023333333333333334,0.023333333333333334,0.0,0.013333333333333334,0.0,0.0,0.19217145484383233,0.08471666666666663,11.733333333333333,0.0,0.0,0.15,0.08,17,0.019759143575614063,0.0,0.12703994232533333,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.520434040157435,0.5255988708473177,0.5152692094675523,0.0,5.946666666666666,1,0.062111801242236024,0.49666666666666665
7,0.41178557109218766,0.5097909821941856,0.41178557109218766,0.5097909821941856,0.240511478214198,0.5017357574285544,0.86,0.33146468550782743,0.3458299924432133,0.01,0.86,0.33146468550782743,0.3458299924432133,0.01,0.023333333333333334,0.023333333333333334,0.0,0.023333333333333334,0.0,0.0,0.1932215599932806,0.08471666666666663,11.653333333333334,0.0,0.0,0.15,0.08,16,0.02316034785773599,0.0,0.14783247681216,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.08,0.023333333333333334,0.22,0.25,0.5264984061817293,0.5315011118728193,0.5214957004906392,0.0,6.923333333333333,1,0.062111801242236024,0.49666666666666665
8,0.42030519278723627,0.5103334160637083,0.42030519278723627,0.5103334160637083,0.24094583038922746,0.5013021610196515,0.87,0.33260159774830983,0.3451598459135863,0.013333333333333334,0.87,0.33260159774830983,0.3451598459135863,0.013333333333333334,0.02,0.02,0.0,0.006666666666666667,0.0,0.0,0.19542348684137223,0.0844333333333333,11.606666666666667,0.0,0.0,0.15,0.08,14,0.02604454611844731,0.0,0.16487582727591676,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.22,0.25,0.5346558933958367,0.5396227667644516,0.5296890200272218,0.0,7.87,2,0.062111801242236024,0.49666666666666665
9,0.4336277182455323,0.5103982523192959,0.4336277182455323,0.5103982523192959,0.24094583038922746,0.5014194366317074,0.88,0.333472320934124,0.34600984591358624,0.013333333333333334,0.88,0.333472320934124,0.34600984591358624,0.013333333333333334,0.03666666666666667,0.03666666666666667,0.0,0.03,0.0,0.0,0.19462123779371765,0.08499999999999998,11.606666666666667,0.0,0.0,0.15,0.08,13,0.031414323387855075,0.0,0.19824497739706512,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.5381160257262404,0.5424757031142815,0.5337563483381992,0.0,8.87,0,0.062111801242236024,0.49666666666666665
