t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3482423968208851,0.4929612412124489,0.3482423968208851,0.4929612412124489,0.26558979316785597,0.5,0.0,0.3408763525577528,0.32285789664924824,0.002857142857142857,0.0,0.3408763525577528,0.32285789664924824,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25
1,0.35814144409622556,0.4930614418621425,0.35814144409622556,0.4930614418621425,0.26558979316785597,0.5054126756307309,0.6,0.3419620668434671,0.32367218236353396,0.002857142857142857,0.6,0.3419620668434671,0.32367218236353396,0.002857142857142857,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.022857142857142857,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,28,0.005142857142857143,0.0,0.03428571428571429,0.0,0.0,0.9166666666666666,0.2,0.25
2,0.36829683203360297,0.4934909527568641,0.36829683203360297,0.4934909527568641,0.26558979316785597,0.5095046982691641,0.8571428571428571,0.3425906382720385,0.3241436109349626,0.002857142857142857,0.8571428571428571,0.3425906382720385,0.3241436109349626,0.002857142857142857,0.04,0.04,0.04,0.0,0.05714285714285714,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,24,0.011117142857142857,0.0,0.0736,0.0,0.0,0.7142857142857143,0.2,0.25
3,0.3788233756437732,0.49344025614379966,0.3788233756437732,0.49344025614379966,0.26558979316785597,0.5143446980416618,0.9114285714285715,0.3435049239863242,0.3248293252206768,0.002857142857142857,0.9114285714285715,0.3435049239863242,0.3248293252206768,0.002857142857142857,0.03428571428571429,0.037142857142857144,0.037142857142857144,0.0,0.06,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,21,0.016632985714285717,0.0,0.10927085714285714,0.0,0.0,0.9230769230769231,0.2,0.25
4,0.38785625420054104,0.4940640094467853,0.38785625420054104,0.4940640094467853,0.26558979316785597,0.5174352903597408,0.8971428571428571,0.3444763525577528,0.3255578966492483,0.002857142857142857,0.8971428571428571,0.3444763525577528,0.3255578966492483,0.002857142857142857,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.06285714285714286,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,18,0.022121249357142856,0.0,0.14422829714285715,0.0,0.0,0.9230769230769231,0.2,0.25
5,0.3971329089174562,0.4949392998468581,0.3971329089174562,0.4949392998468581,0.26558979316785597,0.5203658848412008,0.9142857142857143,0.3448192097006099,0.3258150395063912,0.005714285714285714,0.9142857142857143,0.3448192097006099,0.3258150395063912,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.08,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,16,0.026296357396071425,0.0,0.16991515977142854,0.0,0.0,0.7,0.2,0.25
6,0.4063203099821172,0.49579427136076454,0.4063203099821172,0.49579427136076454,0.26558979316785597,0.5139000852936662,0.9057142857142857,0.3461906382720385,0.32684361093496256,0.008571428571428572,0.9057142857142857,0.3461906382720385,0.32684361093496256,0.008571428571428572,0.037142857142857144,0.04,0.04,0.0,0.12857142857142856,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,15,0.03216487560909107,0.0,0.20651685657599997,0.0,0.0,0.9285714285714286,0.2,0.25
7,0.41417009567348406,0.4957164630641478,0.41417009567348406,0.4957164630641478,0.26558979316785597,0.509384492561784,0.9114285714285715,0.34801920970060995,0.32821503950639114,0.014285714285714285,0.9114285714285715,0.34801920970060995,0.32821503950639114,0.014285714285714285,0.045714285714285714,0.05142857142857143,0.05142857142857143,0.0,0.14857142857142858,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,14,0.03971833694533133,0.0,0.25381509087305143,0.0,0.0,0.9444444444444444,0.2,0.25
8,0.42358644543052704,0.4957829627091035,0.42358644543052704,0.4957829627091035,0.26558979316785597,0.5072956517366963,0.9085714285714286,0.3486683100989714,0.3286605163753565,0.014285714285714285,0.9085714285714286,0.3486683100989714,0.3286605163753565,0.014285714285714285,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.0,0.14,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,11,0.043167740948210014,0.0,0.27445307476987607,0.0,0.0,0.8888888888888888,0.2,0.25
9,0.43277671879511703,0.49676289427372927,0.43277671879511703,0.49676289427372927,0.26558979316785597,0.5050042903854568,0.8628571428571429,0.35015402438468574,0.3297748020896422,0.02,0.8628571428571429,0.35015402438468574,0.3297748020896422,0.02,0.05142857142857143,0.05142857142857143,0.05142857142857143,0.0,0.20857142857142857,0.0,0.0,0.1887373111039968,0.05780000000000001,11.794285714285714,0.0,0.0,0.15,0.08,11,0.050666187957754676,0.0,0.32039258470305,0.0,0.0,0.8888888888888888,0.2,0.25
