t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.3591306514082208,0.5063075907226473,0.3591306514082208,0.5063075907226473,0.2610866581834406,0.5,0.0,0.3420883079680736,0.3352068351853496,0.013333333333333334,0.0,0.3420883079680736,0.3352068351853496,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.08,0.0,0.22,0.25,0.5151703730065903,0.5063990856372912,0.5239416603758892,0.0,0.0,0,0.1043956043956044,0.45666666666666667
1,0.3668559652486515,0.506123149361742,0.3668559652486515,0.506123149361742,0.2610866581834406,0.5036310400730665,0.65,0.3434883079680736,0.3362568351853496,0.013333333333333334,0.65,0.3434883079680736,0.3362568351853496,0.013333333333333334,0.04,0.043333333333333335,0.0,0.0,0.0,0.0,0.19208996612131785,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.006499999999999999,0.0,0.043333333333333335,0.0,0.0,0.8461538461538461,0.0,0.0,0.6,0.0,0.0,0.08,0.04,0.22,0.25,0.5172231285506811,0.509501224462024,0.5249450326393382,0.0,1.0,0,0.1043956043956044,0.45666666666666667
2,0.3762420649663166,0.5060229009859853,0.3762420649663166,0.5060229009859853,0.2610214942598537,0.5071396049457613,0.8633333333333333,0.34534214104283134,0.33611126887219844,0.013333333333333334,0.8633333333333333,0.34534214104283134,0.33611126887219844,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.0033333333333333335,0.0,0.0,0.1948423532876144,0.08443333333333332,11.2,0.0,0.0,0.15,0.08,20,0.0104675,0.0,0.06913333333333332,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5224807032657401,0.5169947044093255,0.5279667021221549,0.0,1.9866666666666666,2,0.1043956043956044,0.45666666666666667
3,0.38608812649671964,0.5047816624846229,0.38608812649671964,0.5047816624846229,0.26058566130312794,0.5103656882842185,0.8933333333333333,0.3457077135259405,0.33649636887792006,0.013333333333333334,0.8933333333333333,0.3457077135259405,0.33649636887792006,0.013333333333333334,0.02,0.02,0.0,0.0,0.0,0.0,0.19624411901216005,0.08471666666666663,11.2,0.0,0.0,0.15,0.08,18,0.013415162500000001,0.0,0.08775066666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6,0.0,0.0,0.08,0.02,0.22,0.25,0.5260093590923625,0.5227505684782529,0.5292681497064723,0.0,2.9766666666666666,1,0.1043956043956044,0.45666666666666667
4,0.3940962762107817,0.5054942630729012,0.3940962762107817,0.5054942630729012,0.2613006866016753,0.5134485685166454,0.8966666666666666,0.34791185020513954,0.3378249354906971,0.013333333333333334,0.8966666666666666,0.34791185020513954,0.3378249354906971,0.013333333333333334,0.04,0.04,0.0,0.0033333333333333335,0.0,0.0,0.19677112036432373,0.08471666666666663,11.186666666666667,0.0,0.0,0.15,0.08,17,0.0198480866875,0.0,0.12932898666666665,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.043333333333333335,0.22,0.25,0.5294490828375402,0.5274276364945091,0.5314705291805715,0.0,3.9633333333333334,1,0.1043956043956044,0.45666666666666667
5,0.40435442400416555,0.5052060650546197,0.40435442400416555,0.5052060650546197,0.2613006866016753,0.5162135331218364,0.89,0.34857851687180624,0.3383249354906971,0.013333333333333334,0.89,0.34857851687180624,0.3383249354906971,0.013333333333333334,0.016666666666666666,0.016666666666666666,0.0,0.0033333333333333335,0.0,0.0,0.19634070128079903,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,16,0.0222488462540625,0.0,0.1434090736,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.08,0.016666666666666666,0.22,0.25,0.5312689500472453,0.5300974393397769,0.5324404607547137,0.0,4.963333333333333,0,0.1043956043956044,0.45666666666666667
6,0.4129287936336567,0.5064353208308949,0.4129287936336567,0.5064353208308949,0.2613006866016753,0.5186078359587736,0.9066666666666666,0.3498451835384729,0.3393749354906971,0.013333333333333334,0.9066666666666666,0.3498451835384729,0.3393749354906971,0.013333333333333334,0.03666666666666667,0.04,0.0,0.006666666666666667,0.0,0.0,0.19655964062429593,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,15,0.028137602022792182,0.0,0.18054089212799998,0.0,0.0,0.9166666666666666,0.0,0.0,0.6,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.533038164720359,0.5326717567013066,0.5334045727394112,0.0,5.963333333333333,0,0.1043956043956044,0.45666666666666667
7,0.42294334300451764,0.5073852013238299,0.42294334300451764,0.5073852013238299,0.2613006866016753,0.520403263225858,0.92,0.3503087628286583,0.340074935490697,0.016666666666666666,0.92,0.3503087628286583,0.340074935490697,0.016666666666666666,0.02666666666666667,0.02666666666666667,0.0,0.006666666666666667,0.0,0.0,0.1967724826933147,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,14,0.03199691401267822,0.0,0.20359674095210661,0.0,0.0,0.875,0.0,0.0,0.6,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.5347570307721005,0.5351511614920005,0.5343629000522004,0.0,6.963333333333333,0,0.1043956043956044,0.45666666666666667
8,0.43164916857160524,0.5072918869989125,0.43164916857160524,0.5072918869989125,0.2613006866016753,0.5215754392447152,0.94,0.35117542949532493,0.3408765273214938,0.016666666666666666,0.94,0.35117542949532493,0.3408765273214938,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.0,0.006666666666666667,0.0,0.0,0.19697924844218506,0.08499999999999998,11.186666666666667,0.0,0.0,0.15,0.08,14,0.036836929442614824,0.0,0.23285813946639783,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5364258502941983,0.5375362231872836,0.5353154774011131,0.0,7.963333333333333,0,0.1043956043956044,0.45666666666666667
9,0.4416815312435464,0.5072671682526702,0.4416815312435464,0.5072671682526702,0.26076697172575164,0.5227951149759306,0.92,0.351772164866367,0.34233188421556615,0.016666666666666666,0.92,0.351772164866367,0.34233188421556615,0.016666666666666666,0.03666666666666667,0.03666666666666667,0.0,0.01,0.0,0.0,0.1981053026081633,0.08471666666666663,11.173333333333334,0.0,0.0,0.15,0.08,13,0.04215274479540176,0.0,0.2648676433437366,0.0,0.0,0.9090909090909091,0.0,0.0,0.6,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.5393306677953433,0.5410402412973575,0.5376210942933292,0.0,8.933333333333334,1,0.1043956043956044,0.45666666666666667
