eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,final_current_delta,regime,run_dir
0.0,0.0,0.25,0.25,0.0,0.0,10,0.102803738317757,0.3885714285714285,0.1305841924398625,0.7768052516411379,0.9514223194748359,0.6978301128471736,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_10
0.0,0.0,0.25,0.25,0.0,0.0,11,0.0943396226415094,0.3942857142857143,0.1254019292604501,0.8064516129032258,0.9411162314388121,0.6604003030892014,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_11
0.0,0.0,0.25,0.25,0.0,0.0,12,0.0952380952380952,0.46,0.1289308176100629,0.8166056166056166,0.9548229548229549,0.8251733991361742,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_12
0.0,0.0,0.25,0.25,0.0,0.0,13,0.099502487562189,0.4257142857142857,0.15625,0.7896433175762785,0.951654490760636,0.7507591304793368,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_13
0.0,0.0,0.25,0.25,0.0,0.0,14,0.0861244019138756,0.4028571428571428,0.1401273885350318,0.8022795999069551,0.9478948592695976,0.7343314320171658,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_14
0.0,0.0,0.25,0.25,0.0,0.0,15,0.085201793721973,0.3628571428571429,0.1289398280802292,0.7797261590199376,0.9442709584434302,0.617447990916743,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_15
0.0,0.0,0.25,0.25,0.0,0.0,16,0.0871559633027523,0.3771428571428571,0.1308139534883721,0.8350315380883067,0.9391072295002426,0.6366467779349144,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_16
0.0,0.0,0.25,0.25,0.0,0.0,17,0.087378640776699,0.4114285714285714,0.124223602484472,0.8232591876208898,0.9492263056092843,0.8020771331005202,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_17
0.0,0.0,0.25,0.25,0.0,0.0,18,0.1,0.4285714285714285,0.1224489795918367,0.820310633213859,0.951015531660693,0.8004694815852198,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_18
0.0,0.0,0.25,0.25,0.0,0.0,19,0.09,0.4285714285714285,0.1358885017421602,0.843254920787326,0.9452712433989439,0.7111932870080265,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_19
0.0,0.0,0.25,0.25,0.0,0.0,20,0.0841121495327102,0.3885714285714285,0.1322033898305084,0.8240078876016761,0.9447867882671925,0.58621663743253,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_20
0.0,0.0,0.25,0.25,0.0,0.0,21,0.090497737556561,0.3685714285714285,0.1184971098265895,0.7951142631993696,0.9395849750459679,0.6626764724469811,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_21
0.0,0.0,0.25,0.25,0.0,0.0,22,0.0918367346938775,0.44,0.131578947368421,0.8293281020107895,0.9512015693967631,0.8315112185846442,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_22
0.0,0.0,0.25,0.25,0.0,0.0,23,0.0931372549019607,0.4171428571428571,0.1307420494699646,0.8098088878655307,0.9484227492516694,0.7246819199931672,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_23
0.0,0.0,0.25,0.25,0.0,0.0,24,0.0876288659793814,0.4457142857142857,0.1381818181818181,0.7991164845384794,0.9521041618228319,0.7729126508873102,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_24
0.0,0.0,0.25,0.25,0.0,0.0,25,0.090497737556561,0.3685714285714285,0.1117478510028653,0.7817709460922277,0.94024680666811,0.8169984982899524,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_25
0.0,0.0,0.25,0.25,0.0,0.0,26,0.0875576036866359,0.38,0.1288135593220339,0.8433976447005763,0.9488849912302681,0.7835778445951681,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_26
0.0,0.0,0.25,0.25,0.0,0.0,27,0.0904761904761904,0.4,0.1423841059602649,0.7929006085192698,0.9553752535496958,0.7628619664404938,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_27
0.0,0.0,0.25,0.25,0.0,0.0,28,0.0943396226415094,0.3942857142857143,0.1331269349845201,0.7943722943722944,0.9502164502164502,0.727462115976039,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_28
0.0,0.0,0.25,0.25,0.0,0.0,29,0.1055276381909547,0.4314285714285714,0.1505376344086021,0.8028200044062569,0.9576999339061467,0.8019510993323418,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_29
0.0,0.0,0.25,0.25,0.0,0.0,30,0.0837004405286343,0.3514285714285714,0.1368078175895765,0.8253417227164244,0.9433716641353873,0.7183261136230203,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.25/seed_30
0.0,0.0,0.25,0.5,0.0,0.0,1,0.1243781094527363,0.4257142857142857,0.1839762611275964,0.7755291496472335,0.961195692536205,0.7800997181230714,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_01
0.0,0.0,0.25,0.5,0.0,0.0,2,0.0990990990990991,0.3657142857142857,0.1761194029850746,0.7810304449648712,0.9478922716627635,0.6300660557742872,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_02
0.0,0.0,0.25,0.5,0.0,0.0,3,0.1302083333333333,0.4514285714285714,0.186335403726708,0.7770258236865538,0.9615316117542297,0.8147127879143651,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_03
0.0,0.0,0.25,0.5,0.0,0.0,4,0.1382978723404255,0.4628571428571428,0.1678571428571428,0.8553828658074298,0.9613343442001516,0.8676362472441015,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_04
0.0,0.0,0.25,0.5,0.0,0.0,5,0.1346153846153846,0.4057142857142857,0.1844660194174757,0.7669145655722837,0.950843460910575,0.6106047747379642,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_05
0.0,0.0,0.25,0.5,0.0,0.0,6,0.1209302325581395,0.3857142857142857,0.1639871382636656,0.7564599483204134,0.9330318690783808,0.6252035404791333,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_06
0.0,0.0,0.25,0.5,0.0,0.0,7,0.1214953271028037,0.3885714285714285,0.1501501501501501,0.8069247825345386,0.9539484905338564,0.7041048771767698,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_07
0.0,0.0,0.25,0.5,0.0,0.0,8,0.1018518518518518,0.3828571428571428,0.1433224755700325,0.8131756067713645,0.9471751988578422,0.7762495869530442,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_08
0.0,0.0,0.25,0.5,0.0,0.0,9,0.1244239631336405,0.38,0.1491525423728813,0.774505588993981,0.9350816852966466,0.5709118619844233,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_09
0.0,0.0,0.25,0.5,0.0,0.0,10,0.1317073170731707,0.4142857142857143,0.1753846153846154,0.7562405446293494,0.9521558245083207,0.7883891002591918,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_10
0.0,0.0,0.25,0.5,0.0,0.0,11,0.1256830601092896,0.4771428571428571,0.1632653061224489,0.8179603767456967,0.9600519649236765,0.7962407366144827,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_11
0.0,0.0,0.25,0.5,0.0,0.0,12,0.1379310344827586,0.5028571428571429,0.1757188498402556,0.8026392392780904,0.9662332621773724,0.6994472976325268,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_12
0.0,0.0,0.25,0.5,0.0,0.0,13,0.1477272727272727,0.4971428571428571,0.1777777777777777,0.7975175991107818,0.960911448684698,0.739610226169508,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_13
0.0,0.0,0.25,0.5,0.0,0.0,14,0.1238095238095238,0.4,0.1721854304635761,0.8113900796080833,0.946927944478465,0.5797586306107985,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_14
0.0,0.0,0.25,0.5,0.0,0.0,15,0.1256281407035175,0.4314285714285714,0.1627118644067796,0.8163645603930205,0.9596815178722683,0.7924331857063807,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_15
0.0,0.0,0.25,0.5,0.0,0.0,16,0.1549295774647887,0.3914285714285714,0.1666666666666666,0.8181473763970449,0.9486645197954158,0.5916872578504602,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_16
0.0,0.0,0.25,0.5,0.0,0.0,17,0.1085972850678733,0.3685714285714285,0.1725239616613418,0.8249273380064969,0.9565737732945803,0.7379595838811104,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_17
0.0,0.0,0.25,0.5,0.0,0.0,18,0.1137440758293838,0.3971428571428571,0.1688311688311688,0.8195194635872602,0.9525051219966474,0.735417217910144,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_18
0.0,0.0,0.25,0.5,0.0,0.0,19,0.155440414507772,0.4485714285714285,0.1793103448275862,0.7742484401588202,0.9476271506901115,0.7419487663992418,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_19
0.0,0.0,0.25,0.5,0.0,0.0,20,0.1314285714285714,0.5,0.1903225806451612,0.7644732110751529,0.9690758719884933,0.7713253343925622,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_20
0.0,0.0,0.25,0.5,0.0,0.0,21,0.1218274111675127,0.4371428571428571,0.1654929577464788,0.781915994206497,0.9503414028553694,0.6822368646354878,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_21
0.0,0.0,0.25,0.5,0.0,0.0,22,0.1297297297297297,0.4714285714285714,0.195364238410596,0.794820353820901,0.9620645631953311,0.72644576288778,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_22
0.0,0.0,0.25,0.5,0.0,0.0,23,0.0945273631840796,0.4257142857142857,0.1560693641618497,0.8433264887063655,0.9531827515400411,0.7978716813032516,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_23
0.0,0.0,0.25,0.5,0.0,0.0,24,0.1073170731707317,0.4142857142857143,0.1826347305389221,0.8256844593263738,0.9505613551309828,0.7075080967348497,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_24
0.0,0.0,0.25,0.5,0.0,0.0,25,0.1155778894472361,0.4314285714285714,0.1636904761904762,0.7936744186046512,0.951813953488372,0.7258207512717733,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_25
0.0,0.0,0.25,0.5,0.0,0.0,26,0.1024390243902439,0.4142857142857143,0.1620795107033639,0.8467523068572462,0.9605572643387009,0.6670028496840875,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_26
0.0,0.0,0.25,0.5,0.0,0.0,27,0.1134020618556701,0.4457142857142857,0.1775700934579439,0.7718940936863544,0.9557489353823366,0.7101062258323526,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_27
0.0,0.0,0.25,0.5,0.0,0.0,28,0.135,0.4285714285714285,0.1779935275080906,0.7946152446789158,0.9621611788248136,0.59902570728035,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_28
0.0,0.0,0.25,0.5,0.0,0.0,29,0.1473684210526315,0.4571428571428571,0.1766561514195583,0.802151296067713,0.9608534649973549,0.8165794079452899,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_29
0.0,0.0,0.25,0.5,0.0,0.0,30,0.1126760563380281,0.3914285714285714,0.1820987654320987,0.7922131147540984,0.9495901639344262,0.5920276676643816,0.0,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.25/pi_0.50/seed_30
0.0,0.0,0.35,0.01,0.0,0.0,1,0.0,0.0114285714285714,0.0371428571428571,0.44895833333333335,0.6322916666666667,0.4962296329817697,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_01
0.0,0.0,0.35,0.01,0.0,0.0,2,0.0,0.0057142857142857,0.0485714285714285,0.4253658536585366,0.6175609756097561,0.469757511554712,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_02
0.0,0.0,0.35,0.01,0.0,0.0,3,0.0,0.0057142857142857,0.0542857142857142,0.44700944386149005,0.6253934942287513,0.46960551631604264,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_03
0.0,0.0,0.35,0.01,0.0,0.0,4,0.0,0.02,0.0371428571428571,0.440463645943098,0.6227608008429927,0.4721225473399386,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_04
0.0,0.0,0.35,0.01,0.0,0.0,5,0.0,0.0114285714285714,0.0485714285714285,0.43371017471736895,0.6248715313463515,0.4259743429754805,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_05
0.0,0.0,0.35,0.01,0.0,0.0,6,0.0,0.0114285714285714,0.0485714285714285,0.42769857433808556,0.630346232179226,0.4315410501525007,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_06
0.0,0.0,0.35,0.01,0.0,0.0,7,0.0,0.0142857142857142,0.0428571428571428,0.4146341463414634,0.6118769883351007,0.47567980222391987,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_07
0.0,0.0,0.35,0.01,0.0,0.0,8,0.0,0.0171428571428571,0.0571428571428571,0.45314109165808447,0.635427394438723,0.4950093545974228,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_08
0.0,0.0,0.35,0.01,0.0,0.0,9,0.0,0.0228571428571428,0.0628571428571428,0.4186489058039962,0.60418648905804,0.4117138004328087,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_09
0.0,0.0,0.35,0.01,0.0,0.0,10,0.0,0.0228571428571428,0.0685714285714285,0.41434262948207173,0.5936254980079682,0.4149906873047369,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_10
0.0,0.0,0.35,0.01,0.0,0.0,11,0.0,0.0171428571428571,0.0571428571428571,0.4350515463917526,0.622680412371134,0.45680539900656514,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_11
0.0,0.0,0.35,0.01,0.0,0.0,12,0.0,0.0142857142857142,0.0542857142857142,0.4629080118694362,0.6498516320474778,0.4554519372101855,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_12
0.0,0.0,0.35,0.01,0.0,0.0,13,0.0,0.02,0.0371428571428571,0.4131313131313131,0.6191919191919192,0.4535349291231644,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_13
0.0,0.0,0.35,0.01,0.0,0.0,14,0.0,0.0257142857142857,0.0514285714285714,0.4430255402750491,0.6414538310412574,0.4526600600808093,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_14
0.0,0.0,0.35,0.01,0.0,0.0,15,0.0,0.0114285714285714,0.04,0.42462845010615713,0.6242038216560509,0.4638500945091203,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_15
0.0,0.0,0.35,0.01,0.0,0.0,16,0.0,0.02,0.0657142857142857,0.4341004184100418,0.6234309623430963,0.4402821173569255,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_16
0.0,0.0,0.35,0.01,0.0,0.0,17,0.0,0.0057142857142857,0.0542857142857142,0.44480171489817794,0.647374062165059,0.5047790154707449,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_17
0.0,0.0,0.35,0.01,0.0,0.0,18,0.0,0.0114285714285714,0.0342857142857142,0.41865509761388287,0.6171366594360087,0.4470092864792005,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_18
0.0,0.0,0.35,0.01,0.0,0.0,19,0.0,0.02,0.0457142857142857,0.4353535353535353,0.6161616161616161,0.420202947845805,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_19
0.0,0.0,0.35,0.01,0.0,0.0,20,0.0,0.0085714285714285,0.04,0.42401700318809776,0.6248671625929861,0.45729709333876,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_20
0.0,0.0,0.35,0.01,0.0,0.0,21,0.0,0.0228571428571428,0.0371428571428571,0.4030150753768844,0.5869346733668341,0.416133158468402,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_21
0.0,0.0,0.35,0.01,0.0,0.0,22,0.0,0.0142857142857142,0.0428571428571428,0.4260780287474333,0.6180698151950719,0.4121780916112311,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_22
0.0,0.0,0.35,0.01,0.0,0.0,23,0.0,0.02,0.04,0.40466531440162273,0.5963488843813387,0.4660250235112872,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_23
0.0,0.0,0.35,0.01,0.0,0.0,24,0.0,0.0114285714285714,0.0428571428571428,0.4106951871657754,0.6096256684491979,0.40467019213374894,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_24
0.0,0.0,0.35,0.01,0.0,0.0,25,0.0,0.0285714285714285,0.0428571428571428,0.44561068702290074,0.6297709923664122,0.47137997447914803,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_25
0.0,0.0,0.35,0.01,0.0,0.0,26,0.0,0.0142857142857142,0.0342857142857142,0.4465691788526434,0.6456692913385826,0.49798823398823394,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_26
0.0,0.0,0.35,0.01,0.0,0.0,27,0.0,0.02,0.0371428571428571,0.4298642533936652,0.6074660633484162,0.4051443214904753,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_27
0.0,0.0,0.35,0.01,0.0,0.0,28,0.0,0.02,0.0428571428571428,0.41533546325878595,0.6048988285410011,0.45462667705971277,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_28
0.0,0.0,0.35,0.01,0.0,0.0,29,0.0,0.0142857142857142,0.0485714285714285,0.4723360655737705,0.6495901639344263,0.4552040556731226,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_29
0.0,0.0,0.35,0.01,0.0,0.0,30,0.0,0.0285714285714285,0.04,0.42916666666666664,0.634375,0.4667346863156111,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.01/seed_30
0.0,0.0,0.35,0.03,0.0,0.0,1,0.0,0.0285714285714285,0.0371428571428571,0.4262114537444934,0.6057268722466961,0.4515641738515639,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_01
0.0,0.0,0.35,0.03,0.0,0.0,2,0.0,0.0228571428571428,0.0485714285714285,0.4301181102362205,0.610236220472441,0.4278176701851957,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_02
0.0,0.0,0.35,0.03,0.0,0.0,3,0.0,0.0171428571428571,0.0542857142857142,0.45851063829787236,0.6393617021276595,0.46697548600203465,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_03
0.0,0.0,0.35,0.03,0.0,0.0,4,0.0,0.0057142857142857,0.04,0.4496208017334778,0.628385698808234,0.45426166803717827,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_04
0.0,0.0,0.35,0.03,0.0,0.0,5,0.0,0.0142857142857142,0.0485714285714285,0.4505154639175258,0.6505154639175258,0.4939159221990959,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_05
0.0,0.0,0.35,0.03,0.0,0.0,6,0.0,0.02,0.0485714285714285,0.4255533199195171,0.6197183098591549,0.4509729398834618,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_06
0.0,0.0,0.35,0.03,0.0,0.0,7,0.0,0.0085714285714285,0.0428571428571428,0.4125514403292181,0.6039094650205762,0.450975208762094,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_07
0.0,0.0,0.35,0.03,0.0,0.0,8,0.0,0.0085714285714285,0.0571428571428571,0.44731404958677684,0.6177685950413223,0.4699522138105953,0.0,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/boundary_open/eta_0.00/delta0_0.00/sigma_0.35/pi_0.03/seed_08
